carat,cut,color,clarity,depth,table,price,x,y,z
0.3,Premium,E,SI1,61.4,58.0,484.3326,4.2474446,4.28,2.62
0.91,Premium,G,VS2,59.4,60.0,4776.977,6.37,6.36,3.71
1.1,Good,E,SI2,64.2,57.0,4172.82,6.5,6.46,4.18
1.881044,Ideal,G,VS1,62.3,56.0,17780.89,7.8888936,7.6397204,4.9115295
1.05,Premium,F,VVS1,59.6,57.0,8306.282,6.601094,6.61,3.95
0.33,Ideal,F,VVS1,61.0,57.0,980.08167,4.43,4.465019,2.72
1.02,Premium,G,VS2,61.3,60.0,6845.5205,6.48,6.420588,3.97
1.22,Ideal,D,VS2,61.9,56.0,9906.117,6.830446,6.8309355,4.23
0.74,Ideal,E,VS1,61.6,56.0,3884.4504,5.954596,5.95,3.6938362
1.52,Premium,E,VVS2,62.6,58.0,15156.348,7.3901544,7.3427343,4.59
0.3,Good,F,SI2,64.5,57.0,400.51895,4.2302995,4.29,2.72
0.3,Ideal,H,VVS1,62.1,55.0,679.22015,4.28,4.29,2.6600912
0.54,Ideal,I,VS1,62.25052,54.0,1341.0674,5.24,5.31,3.282462
1.02,Very Good,D,VS1,62.0,58.0,9470.753,6.38,6.5,3.97
0.43,Ideal,I,VS2,61.7,54.0,848.1913,4.9,5.03,3.04
0.2886359,Premium,E,VS2,60.7,59.0,504.95853,4.24,4.28,2.5353382
0.73,Good,D,SI1,62.6,59.0,2958.7825,5.78,5.859601,3.62
1.22,Ideal,G,SI2,62.8,56.0,6246.49,6.75,6.79,4.25
1.5,Very Good,E,SI2,61.4,57.0,10581.731,7.3342915,7.39,4.52
1.3290228,Ideal,J,VVS1,61.2,57.0,7823.7554,7.0725465,7.22581,4.413637
0.8584842,Premium,I,SI1,60.2,59.665054,2823.6687,6.33,6.1778893,3.638236
0.32,Premium,G,VS2,61.2,62.0,503.2702,4.36,4.38,2.67
0.42,Premium,E,VS2,60.2,60.0,1197.7164,5.004646,5.08,2.99
1.11,Ideal,D,VVS2,61.8,56.0,10423.112,6.6493754,6.66,4.08
0.5,Very Good,E,SI1,63.3,56.0,1535.1168,4.90973,5.046605,3.2
1.57,Ideal,J,SI1,62.2,58.0,8046.1294,7.425362,7.473187,4.61
0.7,Ideal,H,VVS1,61.2,56.0,3875.917,5.72,5.81,3.53
1.194448,Good,H,SI2,63.7,57.0,4677.466,6.67,6.69,4.25
0.5,Ideal,I,SI1,61.9,55.0,929.54626,5.06,5.07,3.14
0.71,Ideal,D,VS1,61.2,54.0,3206.2012,5.76,5.8,3.55
1.04,Very Good,G,SI2,59.6,59.0,3758.826,6.54,6.555366,3.93
