carat,cut,color,clarity,depth,table,price,x,y,z
0.9,Good,I,SI2,61.9,60.0,3222.3977,6.11,6.21,3.8236635
0.4,Good,E,SI2,64.1328,58.0,680.93164,4.66,4.6278243,2.98
0.454615,Good,G,VS2,59.0,63.0,1315.6982,5.16,5.22,3.03
0.58,Fair,F,VS2,60.2,62.0,2255.4915,5.664495,5.67,3.28
1.01,Premium,G,SI1,62.0,59.0,4928.4014,6.377024,6.42,3.97
0.41,Ideal,G,VS1,63.0,54.0,826.6999,4.8601127,4.79,3.0634894
0.4,Premium,D,SI2,62.3,59.0,854.0,4.71,4.68,2.95
0.6414893,Fair,H,SI1,64.74254,57.0,1719.4796,5.39,5.41,3.61
0.34,Very Good,G,IF,62.2,57.0,1075.9524,4.4623137,4.457577,2.78
0.41,Ideal,I,SI1,62.0,57.0,726.1841,4.81,4.8,2.98
1.55,Premium,G,SI1,59.9,58.0,12780.763,7.585457,7.587891,4.4663777
1.0728737,Premium,G,VS1,61.7,56.0,8652.213,6.62,6.55,4.05
0.42,Ideal,D,VS2,61.9,57.0,1318.7024,4.81,4.75,3.0
1.01,Very Good,F,SI1,63.5,58.0,4143.379,6.3549356,6.3323517,3.998802
0.38,Premium,F,VS1,62.8,59.0,1274.0648,4.68,4.5452704,2.92
1.1755649,Premium,I,SI1,58.213436,58.0,4599.22,6.89,6.8762536,4.01
0.33,Good,F,VVS2,63.4,58.0,684.0,4.366851,4.4,2.7886956
0.82974595,Very Good,D,VS2,63.0,61.0,5355.1914,6.0054684,6.1207857,3.82
1.01,Ideal,E,SI2,61.4,56.0,4196.547,6.4786277,6.43,3.9778216
0.73,Ideal,G,VVS2,61.4,56.0,4416.913,5.826365,5.92,3.61
0.31,Ideal,F,IF,61.1,57.0,1112.7628,4.39,4.39,2.6822808
0.51,Very Good,H,SI2,62.0,60.0,983.2584,5.09,5.12,3.17
0.72,Very Good,F,VS2,63.2,59.0,2979.7876,5.75,5.74,3.59
0.67166156,Very Good,H,VVS2,62.6,55.0,2014.395,5.39,5.5637054,3.5277898
1.0633601,Very Good,G,VVS2,61.5,57.0,6626.538,6.5564675,6.62,4.05
0.54,Good,E,VS2,61.3,61.0,1975.6227,5.2470975,5.28,3.24
0.71,Very Good,E,SI2,61.3,57.0,2430.4302,5.7,5.75,3.56
1.2,Premium,D,VS1,60.2,62.0,11696.976,6.873956,6.768985,4.0813246
0.71,Premium,F,VS1,61.1,55.0,2895.211,5.81,5.73,3.55
0.51,Ideal,E,SI1,61.9,57.0,1148.2782,5.15,5.13,3.18
1.7164512,Ideal,H,VS1,62.4,57.0,14646.771,7.671008,7.5547657,4.8909354
0.81,Premium,D,SI1,60.8,59.0,3312.4905,6.0984235,6.0094576,3.62
1.01,Very Good,E,SI1,59.1,61.189037,5363.7812,6.53,6.57,3.91
0.3,Ideal,H,VVS2,61.6,56.0,603.4655,4.2798004,4.29,2.65
0.44,Ideal,I,VS2,61.4,55.0,889.43384,5.1,4.9346404,3.03
0.9,Ideal,F,VS2,60.9,56.0,4600.248,6.292002,6.33,3.8323312
1.9961303,Ideal,I,SI1,61.7,57.0,15397.431,7.913756,7.8889155,4.831206
0.51,Very Good,E,SI1,63.2,58.0,1365.4303,5.14,5.170417,3.23
2.009731,Premium,H,VS2,62.3,59.0,14544.0625,8.063278,7.9553795,4.9525437
0.22097182,Good,H,VVS1,63.2,59.0,404.4569,3.9342406,3.9154403,2.4446702
0.52,Ideal,E,VVS2,63.1,53.0,1778.9609,5.12,5.18,3.28
0.3,Very Good,F,IF,60.5,59.0,959.0041,4.31,4.33,2.61
0.73,Ideal,F,VS2,62.0,55.0,3004.8894,5.8735356,5.826605,3.6639278
0.3,Ideal,F,VS1,61.2,56.0,565.1337,4.32,4.33,2.64
0.32,Ideal,I,IF,61.4,55.0,897.5963,4.430326,4.44,2.72
2.4162772,Premium,G,VS2,60.958683,58.0,18784.086,8.716354,8.65355,5.2667007
0.34,Very Good,H,IF,62.6,58.0,881.15936,4.46,4.451442,2.78
1.5869306,Premium,F,SI1,61.8,59.0,13638.65,7.53455,7.52,4.678294
0.3,Ideal,H,IF,61.5,55.0,755.3406,4.36066,4.43,2.68
0.91,Premium,E,SI2,59.1,58.0,3537.6423,6.42,6.37,3.72
0.7,Ideal,E,I1,60.5,56.0,2082.7305,5.6301184,5.5734,3.32
0.61,Very Good,E,IF,63.4,60.0,1733.6449,5.41,5.23,3.4964454
0.91,Fair,D,SI2,64.3,55.0,3289.9163,6.13,5.83,3.97
0.78,Very Good,D,SI1,59.3,61.0,3232.811,5.973577,6.0957074,3.54
0.3,Ideal,F,VS1,60.1,57.0,576.61365,4.34,4.39,2.6192164
0.41,Premium,E,SI1,61.3,56.0,946.33685,4.83,4.781708,2.95
0.23,Very Good,E,VVS1,63.3,59.0,398.33597,3.8898427,3.6497638,2.4103074
0.57,Very Good,G,SI1,61.2,59.0,1629.2759,5.31,5.5577655,3.27
0.4,Good,G,VS2,63.1,59.0,717.5396,4.62,4.71,2.93
0.37,Ideal,I,VS2,61.6,55.0,645.0,4.736895,4.72,2.9
0.9,Ideal,G,SI1,61.3,58.0,3988.8403,6.138185,6.19,3.7525861
0.71,Premium,J,IF,62.3,57.0,2257.7778,5.76,5.73,3.57
0.4,Premium,G,SI2,61.9,58.0,730.1639,4.71,4.7168217,2.93
0.93589056,Ideal,F,SI1,62.3,55.0,3465.2292,6.32,6.32,3.93
0.41,Premium,D,VVS1,61.88519,59.0,1807.7552,4.7627087,4.77,2.97
0.72,Very Good,I,VS1,63.3,58.0,2265.6133,5.6855354,5.7,3.6
0.23,Very Good,E,VS1,62.2,55.0,391.73206,3.9353929,3.9453783,2.4354692
1.04,Premium,F,SI2,62.5,58.0,3417.2725,6.47,6.48,4.05
0.52,Ideal,G,VS2,62.7,57.0,1744.4098,5.1915183,5.2,3.25
1.2094493,Premium,I,SI1,59.6,60.0,5234.299,6.87025,6.89,4.0506835
1.03,Ideal,F,SI2,62.5,55.0,5088.192,6.57,6.54,4.113099
0.71,Ideal,D,SI2,61.9,57.0,2097.0845,5.63,5.5908422,3.51
0.3,Very Good,E,VVS1,61.2,55.0,749.4062,4.29,4.2982397,2.65
0.4,Ideal,I,VS2,62.2,54.0,716.1137,4.7691593,4.8,2.98
1.01,Good,E,VS1,63.5,56.0,5856.532,6.397371,6.39,4.04
0.57,Very Good,H,SI1,62.2,56.0,1574.1328,5.261793,5.3473535,3.29
1.01,Very Good,E,VS1,60.1,59.0,6241.1387,6.448636,6.46,3.89
0.7,Very Good,D,VS2,63.1,59.0,2675.26,5.47001,5.4425616,3.53
0.53565013,Premium,E,SI1,60.429657,58.0,1626.9176,5.300134,5.29,3.22
0.9,Premium,H,VS2,62.7,60.0,3335.8923,6.13,6.16,3.86
1.21,Ideal,E,VS2,60.9,55.0,7135.2524,6.890292,6.979129,4.19
0.5,Very Good,I,SI1,63.2,55.0,969.12836,5.07,5.14,3.2
1.0,Very Good,G,VS2,57.417435,62.0,3660.2188,6.39,6.450739,3.67
0.51,Very Good,I,VS2,61.6,58.0,1158.4211,5.08,5.1,3.1
1.5195858,Ideal,D,VS2,61.6,57.0,11163.497,7.27,7.3068013,4.49
0.41,Premium,D,SI1,60.6,59.0,1160.8582,4.847134,4.83,2.96
0.84946334,Ideal,H,SI1,62.3,56.0,3205.3157,5.8946667,6.16,3.76
1.610943,Very Good,I,SI1,62.0,59.0,10061.481,7.5246077,7.700486,4.675546
0.33,Premium,E,SI2,60.9,59.0,608.0,4.46,4.43,2.7
1.652266,Premium,G,VS1,58.8,62.0,13587.886,8.050097,7.996401,4.609834
1.51,Ideal,I,SI2,60.4,56.0,6568.705,7.512579,7.4914856,4.5197806
0.51,Very Good,E,VS2,63.4,58.0,1284.2615,5.12,5.03,3.2036746
0.3,Very Good,E,VS1,63.3,55.0,684.2035,4.29,4.3,2.71
0.3,Very Good,E,SI2,62.8,57.0,401.34644,4.29,4.33,2.7
1.02,Premium,J,VS2,62.8,58.0,3708.0454,6.51,6.42,4.05
1.1844523,Ideal,I,SI2,62.4,57.0,4256.0312,6.6732183,6.6476192,4.2
0.7,Very Good,E,VS1,62.9,57.0,2511.145,5.62,5.5788784,3.52
0.32,Very Good,G,VS2,61.2,61.0,643.2947,4.4,4.45,2.7
1.27,Ideal,G,VVS2,60.9,57.0,12324.132,7.1060586,6.94,4.26
0.31,Very Good,D,VS2,61.5,58.0,558.2369,4.31957,4.36,2.67
0.35,Ideal,G,VS1,61.3,56.0,789.64276,4.53,4.56,2.78
1.51,Premium,I,SI1,61.8,60.0,6612.3916,7.34,7.3076444,4.52
0.33,Ideal,H,VVS1,62.0,54.0,707.9064,4.47,4.45,2.77
0.7,Premium,F,SI2,59.7,61.0,1989.5149,5.73,5.71,3.48
0.7,Ideal,G,SI1,62.9,55.0,2235.2163,5.61,5.5403075,3.53
1.03,Very Good,G,VS2,63.2,54.0,6113.185,6.47,6.4959035,4.06
1.191135,Very Good,J,SI1,63.1,58.0,4884.7505,6.66,6.62,4.18
1.1741806,Good,D,SI2,64.1,57.0,6468.553,6.64,6.68,4.451593
0.52,Ideal,F,VVS1,62.7,53.0,2014.5494,5.17,5.21,3.25
0.9,Ideal,I,VVS2,61.9,57.0,4674.446,6.1167917,6.09,3.79
1.03,Ideal,F,VS2,62.1,56.0,7738.083,6.51,6.5,4.03
1.04,Premium,D,SI2,58.012695,61.0,5051.639,6.6083007,6.6,3.92
0.74,Ideal,G,VS2,61.5,55.0,2618.8914,5.7912974,5.84,3.58
0.41,Premium,I,VVS2,61.1,59.0,885.9784,4.75,4.77,2.93
0.4,Ideal,D,SI2,60.3,57.0,944.7181,4.8,4.71,2.91
0.54,Premium,H,SI2,61.3,58.0,1123.2029,5.28,5.22,3.23
0.6481092,Premium,F,VS2,59.0,59.0,1768.5845,5.729761,5.7,3.2714949
0.4,Very Good,D,SI1,62.0,59.0,862.7224,4.6358023,4.73,2.86
1.6244837,Very Good,I,SI2,61.3,60.0,8602.201,7.6057844,7.6115603,4.7334833
0.7,Ideal,F,SI1,61.443333,55.0,2154.3271,5.67,5.68,3.47
0.52,Ideal,F,SI1,62.3,57.0,1374.9862,5.19,5.14,3.22
0.5987168,Good,I,VS1,63.4,58.0,1636.3672,5.26,5.413171,3.47
1.57,Premium,F,SI2,60.7,59.0,11471.857,7.5695863,7.49,4.6
0.3,Ideal,G,IF,62.368263,54.0,806.2033,4.25,4.25,2.63
1.03,Ideal,F,SI2,62.4,54.0,5541.6216,6.55,6.5,4.08
0.33,Premium,I,VVS2,60.8,59.0,730.1642,4.51,4.45,2.74
0.51,Ideal,F,VVS1,61.3,58.0,1995.5673,5.09,5.11,3.15
0.4,Premium,F,VVS1,60.8,56.0,1244.9873,4.79,4.74,2.89
0.3,Ideal,G,VS2,62.7,56.0,676.82874,4.32,4.29,2.7
1.55,Premium,E,SI2,61.6,58.0,10374.445,7.38,7.39,4.6
0.51,Premium,D,VS2,58.534885,61.0,1817.3777,5.3253293,5.37,3.18
1.01,Premium,D,VS1,61.7,58.0,6299.974,6.36,6.35,3.94
0.72,Good,E,SI2,64.13626,62.0,2716.976,5.71,5.75,3.7774916
0.7,Very Good,F,VS2,60.4,57.0,2310.1162,5.720735,5.83,3.4845014
0.51,Ideal,F,VVS1,61.4,55.0,1846.8867,5.16,5.1917806,3.18
0.4,Ideal,F,VVS1,62.7,53.0,1220.9536,4.78,4.75,2.99
2.050802,Very Good,E,SI2,62.7,57.0,15120.776,8.086044,8.042807,5.0338764
1.02,Very Good,H,VS2,63.2,59.0,4801.645,6.42,6.3999476,4.03
0.41,Ideal,E,VS1,62.6,57.0,1320.1565,4.78,4.76,3.01
0.5,Premium,F,VS1,61.8,58.0,1362.6404,5.05,5.0911922,3.16
0.73,Premium,F,SI2,61.8,57.0,2512.1252,5.84,5.81,3.61
0.27699485,Ideal,E,VVS1,61.7,57.0,720.0,4.2299347,4.201842,2.584072
0.41,Very Good,F,SI1,63.0,60.0,914.5948,4.76,4.77,2.97
0.5,Ideal,I,VVS1,62.0,55.0,951.28625,5.06,4.942248,3.12
1.11,Ideal,F,VS1,62.7,58.0,6146.65,6.617758,6.6174407,4.1232004
0.35445434,Ideal,F,VS1,60.9,56.0,844.0,4.69,4.64,2.8
0.77,Premium,E,VS2,63.1,59.0,3098.4204,5.76,5.75,3.71
0.31,Ideal,G,VVS2,61.2,56.0,808.87445,4.376914,4.37,2.67
1.09,Ideal,I,SI1,61.7,56.0,5395.9863,6.652216,6.69,4.13
0.56,Premium,G,VS1,60.5,61.0,2254.88,5.28,5.27,3.21
0.41,Very Good,G,VVS2,62.7,55.0,1219.575,4.82,4.79,3.01
0.31,Premium,E,VS2,59.893093,58.0,533.60016,4.358894,4.42,2.64
0.5,Very Good,E,VS2,63.4,55.0,1379.8002,5.0179024,4.9093146,3.2
0.7,Ideal,I,VVS2,61.3,55.0,2107.9648,5.7284985,5.73,3.52
1.24,Premium,I,VS1,62.9,57.0,6415.7695,6.9461036,6.8629045,4.447926
1.6375273,Fair,H,SI2,66.04235,56.0,6949.0464,7.367395,7.379863,4.9712925
0.73,Premium,E,SI2,61.4,59.0,2370.1338,5.85,5.88073,3.61
0.75,Very Good,I,SI1,62.8,56.0,2490.0186,5.8734083,5.94,3.71
0.42,Ideal,D,SI1,60.0,57.0,989.90436,5.0644135,5.08,2.95
0.37,Premium,I,SI1,62.1,58.0,648.02106,4.560083,4.5423026,2.84
0.32,Premium,H,VS2,60.7,59.0,557.8572,4.42,4.45,2.69
0.41,Ideal,D,VVS1,61.9,54.0,1233.1649,4.78,4.77,2.99
1.5,Premium,H,SI1,60.6,59.0,5749.7847,7.3,7.287925,4.34
2.0855155,Good,I,IF,64.85536,59.0,6343.3145,8.10025,7.99266,5.2108235
0.52,Ideal,E,SI1,61.3,57.0,1626.6328,5.2031255,5.24,3.2
1.53,Ideal,D,SI1,62.1,56.0,12467.8545,7.3280277,7.4296784,4.61
0.3,Ideal,E,SI1,62.2,56.0,563.8715,4.29,4.3,2.67
0.95555055,Premium,D,SI2,62.1,58.0,3962.7458,6.28,6.13,3.888526
1.58,Premium,I,I1,61.8,59.0,4869.7256,7.44,7.357032,4.643211
1.09,Ideal,G,SI1,61.4,57.0,5737.3174,6.6283216,6.65,4.08
0.32,Ideal,I,SI2,61.9,55.0,350.7058,4.39,4.43,2.73
0.3,Very Good,E,VS2,63.4,56.0,547.3752,4.28,4.3,2.71
0.43,Ideal,G,VVS2,62.4,56.0,1246.5562,4.8614306,4.81,3.06
0.3,Ideal,H,VS1,62.5,54.0,499.75018,4.31,4.33,2.7
0.74582505,Ideal,F,VS2,62.1,57.0,3455.0674,5.81,5.81,3.61
0.4237559,Very Good,E,SI1,60.7,55.0,917.0194,5.040112,5.11,2.99
