fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
36.7882,11.1515,2.6699,0.4333,0.2399,46.9723,25.9147,-6.1704,70.7993,207.886,h
57.7702,11.6311,2.8296,0.2597,0.1423,-25.6841,-37.6189,-8.0472,24.165,133.799,h
34.3785,31.6236,3.3495,0.257,0.1413,-9.0967,-32.8466,-18.0018,81.6526,45.957,g
100.562,65.1579,3.1148,0.2412,0.1364,-126.544,-115.348,47.4674,6.969,376.223,h
271.4508,20.1242,2.5563,0.4201,0.2436,-269.518,135.869,12.3957,4.901,190.7188,g
104.897,16.5823,2.8531,0.2457,0.1351,81.5527,114.887,-15.0298,1.5789,255.448,g
23.3974,16.4648,2.5334,0.4709,0.2805,23.3239,-13.2151,-7.7629,2.3661,179.952,g
43.8878,19.0744,3.0803,0.2448,0.1328,5.2075,34.8987,4.4773,10.3511,183.076,g
22.5081,19.0376,2.6826,0.3679,0.1912,22.0462,20.5925,-5.6215,61.8883,84.7015,h
92.4258,25.3394,3.3101,0.1738,0.0881,-130.757,80.0073,11.6361,32.984,231.5108,h
32.8552,19.4994,2.9865,0.3225,0.175,8.4584,25.8841,-6.5675,3.278,212.383,g
35.6486,27.904,3.1713,0.2478,0.1577,12.1284,22.0187,-7.8102,10.722,121.695,g
88.2119,30.1447,3.5923,0.1655,0.0924,46.1228,86.5774,15.6984,0.485,267.886,g
21.1531,6.9475,2.1414,0.7297,0.4139,34.8874,17.1743,10.1102,15.5879,133.44,g
28.5748,11.0709,2.3608,0.5505,0.361,5.0713,23.0202,6.6978,35.72,101.901,g
57.2363,15.509,2.4541,0.309,0.2053,31.2455,32.073,5.1165,25.98,184.2272,g
49.4783,31.415,2.8974,0.1929,0.1094,7.9521,21.2319,-27.3945,13.377,144.71,g
20.7715,7.0894,2.1688,0.715,0.3837,22.6991,11.468,14.2229,18.8504,187.089,g
56.1911,37.2478,3.3359,0.1632,0.082,17.7072,-23.8426,-23.744,85.349,84.4143,h
56.6218,29.0345,3.0775,0.1814,0.0945,-72.4177,-36.5977,5.9364,86.5709,256.5115,h
13.0542,10.513,2.1658,0.7751,0.4866,13.4119,4.3884,-12.1268,56.4494,156.114,g
24.1317,13.4127,2.7182,0.3339,0.1679,-45.9107,-13.1007,14.4769,13.592,177.62,h
26.7613,11.2118,2.5237,0.4465,0.2374,-14.4403,-22.9565,-6.5415,87.178,86.2565,h
92.4803,25.3394,3.4002,0.1867,0.1089,-19.2746,62.521,18.936,32.984,310.703,h
44.8892,8.0729,2.4778,0.3927,0.2398,-55.9717,27.0547,-17.003,0.059,226.026,g
24.6841,8.6975,2.6479,0.5534,0.3492,-13.4637,6.1811,3.1174,81.338,73.7115,h
86.8053,66.7777,3.1797,0.1798,0.0927,2.2389,64.8439,-44.6538,21.3447,354.943,h
37.0013,22.1042,2.7197,0.244,0.1317,34.6748,-15.8402,24.099,6.9787,162.639,g
45.3992,23.9865,3.1012,0.1777,0.1045,35.5333,22.8327,-8.4313,11.196,191.736,g
19.3382,18.8241,2.4526,0.6151,0.3973,23.7922,-23.9394,-7.8308,56.5669,131.205,h
70.7657,27.9615,3.4371,0.1374,0.0741,48.9367,67.3172,20.6113,4.054,202.141,g
24.4102,11.7612,2.5575,0.5534,0.2849,-13.5348,-10.3792,9.6746,84.2043,221.9559,h
70.8699,19.6306,2.7631,0.4082,0.2195,-44.1258,-33.8379,5.2125,7.108,276.536,g
57.9726,27.9342,2.8505,0.235,0.1435,33.3659,20.0519,9.4098,74.183,23.7638,h
17.0645,10.5225,2.3747,0.6339,0.3213,-2.4045,8.4646,6.4305,78.748,40.3003,g
106.44,58.4718,3.4895,0.1449,0.055,-72.1128,-64.1392,21.8818,51.9268,248.752,h
96.3524,87.684,3.7016,0.2544,0.1403,-79.7811,-81.8879,-113.221,64.6514,418.231,h
