fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
55.6427,7.8912,2.6089,0.3286,0.1734,-4.5731,19.0626,19.7195,55.806,87.0798,h
37.2729,14.0553,2.3944,0.4909,0.2551,-14.0814,70.3517,-4.596,50.864,216.2246,g
51.7185,16.3142,2.609,0.5048,0.2399,10.5834,17.8941,23.5566,22.5838,193.5357,g
46.9712,38.0235,3.5018,0.1924,0.1325,35.0215,15.1593,22.0489,18.1013,200.4325,g
22.0998,14.2757,2.3713,0.2858,0.3183,-16.7521,34.8179,-1.2449,40.7773,188.0419,h
123.5141,132.3119,4.0108,0.1205,0.0633,25.6276,66.9192,-2.6,85.5007,172.8932,g
80.6225,12.0192,2.6736,0.3093,0.1551,11.3872,34.3255,-7.9069,36.3734,252.091,h
27.1965,25.5144,2.4753,0.5716,0.3118,-124.0533,-3.5336,13.4618,7.7566,158.0588,h
11.8667,5.823,1.943,0.723,0.4365,12.2325,-13.2244,10.6343,32.5356,161.0323,h
65.0259,9.4169,2.8571,0.3329,0.252,2.7127,-20.1749,10.7539,25.0723,282.0032,h
17.0498,10.8577,2.2569,0.3104,0.3159,-0.7476,9.582,-8.7203,40.5261,245.9116,h
14.2016,10.5152,2.1283,0.5333,0.3548,20.7292,14.2489,-5.6179,33.8706,225.3027,h
63.3693,11.1611,3.3008,0.2758,0.1582,39.4948,-22.251,-5.5755,3.0187,280.6385,g
80.7168,23.7971,2.9958,0.258,0.1265,-37.0924,84.3133,23.3177,54.4947,225.9592,h
221.623,114.8037,3.4665,0.114,0.0715,-253.869,-159.5982,-44.3563,84.8979,362.7883,h
22.7862,17.2585,2.424,0.4123,0.3535,-45.1314,7.9637,-5.9289,3.9684,178.109,g
32.5816,26.7069,3.5376,0.2752,0.1082,24.2529,26.8218,27.2553,16.947,193.2823,g
37.9359,19.6638,3.334,0.3068,0.1054,-31.3891,29.8627,13.5747,18.8158,101.3303,g
24.3026,12.2576,2.4167,0.5944,0.2511,15.7035,11.9479,-12.9684,13.6656,196.9358,h
223.8919,76.1511,3.3997,0.2294,0.1376,173.7394,-153.3208,20.3395,53.9285,189.1815,h
19.5473,19.859,2.1852,0.5283,0.1738,4.477,16.1824,9.7168,24.8399,101.6282,g
59.7961,11.0784,2.9481,0.2204,0.2603,-2.3463,-15.7755,-26.7312,15.9471,133.3172,g
21.9471,11.4861,2.4551,0.6009,0.4283,41.4073,18.408,22.1786,73.6539,150.124,g
19.2901,12.8297,2.2603,0.6332,0.3906,-28.1621,25.3905,14.0987,27.0334,169.316,g
23.6258,10.0924,2.3171,0.5907,0.2408,-41.6199,6.7449,-7.5602,8.7616,160.4528,g
87.5447,39.9804,3.0579,0.2085,0.1619,15.9493,33.5748,-28.1347,22.4371,223.7535,h
56.3024,36.1934,2.9592,0.2617,0.1759,28.7596,70.0166,8.8816,25.3049,205.4136,h
163.9515,78.724,4.212,0.1278,0.0635,-211.4983,-221.7528,91.1299,75.0735,200.9485,h
32.9157,26.4112,3.1538,0.277,0.1107,14.4599,63.9005,26.5396,22.3535,189.1784,g
77.3007,15.6064,3.1817,0.326,0.1414,2.406,52.3138,14.4835,3.0701,185.0213,g
201.6372,71.3911,3.2503,0.2361,0.1278,-116.0311,55.7293,16.5875,89.0985,66.5308,h
82.1041,30.9004,2.738,0.0779,0.1327,51.0374,28.2211,-19.4877,87.6442,197.5571,h
31.1633,24.6156,2.9335,0.2376,0.0992,0.9022,-42.9829,20.1582,3.4586,97.8416,g
39.7492,6.2932,2.2465,0.4449,0.2097,-9.3028,12.9219,9.5833,23.4228,196.3036,g
71.8561,84.3849,3.5538,0.1368,0.1117,-134.5714,56.6384,64.0668,86.2341,227.8165,h
136.8036,100.6982,3.4696,0.1739,0.088,-209.012,-195.6345,-37.0336,83.4623,189.6035,h
39.6525,23.5503,3.0856,0.2926,0.141,25.6524,71.9114,-8.1524,3.6335,342.5948,g
34.3546,30.7262,3.2319,0.3128,0.1067,-24.6629,9.8531,-10.0688,0.7352,141.887,g
44.1466,20.0852,2.702,0.4967,0.2672,17.8021,11.7482,-3.9393,42.4529,140.2812,g
69.0666,36.3592,3.307,0.3383,0.0842,21.1424,62.7078,20.3152,49.7728,130.3993,g
126.8293,31.0277,2.6757,0.245,0.1395,-33.5739,31.3305,21.2403,61.5725,215.9423,h
24.4634,13.0881,2.7792,0.7039,0.1602,61.9932,13.3651,11.5791,5.1748,226.4397,g
20.751,12.5566,2.2743,0.6649,0.3629,7.1207,-16.212,-10.2404,35.0252,171.678,g
21.4227,13.376,2.7884,0.5099,0.2555,26.0035,14.9631,10.6397,37.4601,190.6026,h
22.6722,10.6861,2.2533,0.4553,0.2754,-15.3546,-20.9091,17.4815,70.9574,201.3007,g
23.7457,14.3156,2.458,0.5734,0.3426,9.9621,-21.0533,9.4333,55.5532,115.778,g
17.6928,10.3471,2.4222,0.5247,0.3222,-42.0335,-17.5326,15.1529,72.8337,255.3015,g
50.9655,30.6647,3.3645,0.211,0.1529,11.0168,53.7273,-13.3706,85.967,222.2619,g
