fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
23.7793,14.5763,2.3399,0.4641,0.3173,23.1044,20.3878,-5.7527,75.8442,174.2703,h
27.3437,15.4853,2.3536,0.4809,0.2606,12.8035,8.5333,3.6745,9.831,125.382,g
78.0945,21.244,2.8839,0.292,0.2313,17.3154,62.3816,4.0883,0.3963,295.6494,g
27.0225,22.2228,2.9079,0.3126,0.2416,-1.7191,-23.7144,-23.882,2.2738,286.8927,g
35.9501,20.6439,2.7224,0.3702,0.2078,21.9522,36.3554,-16.5835,45.1711,251.9144,h
33.2932,19.0651,2.2777,0.5786,0.3048,-4.845,12.1725,-13.6605,11.5037,188.677,g
25.411,17.0003,2.7091,0.3968,0.2114,24.044,15.971,7.7893,37.3443,60.2898,h
23.6314,10.7542,2.2525,0.5699,0.3311,-12.0757,-18.4492,-5.546,36.088,154.0285,h
69.6604,79.1863,3.1391,0.3486,0.113,-78.0082,-83.2663,-9.951,23.9951,227.5735,h
22.5678,19.1334,2.8936,0.3013,0.2501,20.8329,30.792,-19.7417,7.4997,48.8746,h
19.9251,9.433,2.7164,0.5207,0.2454,12.9567,-35.13,-4.7753,81.8387,216.211,h
24.0065,9.7742,2.0405,0.7572,0.4419,-4.1906,12.4621,6.8652,54.1291,170.3766,h
25.4404,15.6593,2.7831,0.5157,0.2112,-17.8656,18.9124,-8.2545,4.6319,265.7662,g
76.5611,77.5876,3.4415,0.3169,0.144,193.4638,-100.0236,15.1698,68.7408,344.3472,h
76.784,18.6871,2.9517,0.4316,0.2094,-58.4378,-35.0994,-18.7101,9.8716,94.4598,h
45.3624,18.656,2.6038,0.3657,0.2973,24.0807,10.4469,-17.9153,8.2706,165.171,g
46.3834,26.0253,2.9744,0.3035,0.1135,48.927,43.0047,-7.2146,8.2474,185.6658,g
40.1826,16.0795,2.3801,0.4375,0.217,-19.7496,23.9025,-9.8735,2.0792,156.2933,g
18.8564,5.938,2.6243,0.4811,0.4608,-14.1821,-15.0978,-6.6387,26.6156,183.7457,h
49.6443,72.6097,2.9967,0.2079,0.1055,51.9384,42.4523,11.9875,4.4796,249.7815,h
29.2669,15.3635,2.391,0.5675,0.1953,22.3199,34.9217,-10.1889,65.6731,230.0993,g
41.8877,20.4236,2.7663,0.2728,0.3073,31.087,21.4881,-7.0723,4.7932,314.6473,g
68.6357,35.2565,3.5823,0.1704,0.1291,67.6801,30.0824,-11.0994,0.2881,262.926,g
88.8192,16.7977,3.1154,0.3581,0.1678,31.1038,23.0485,-17.3519,0.0,349.8869,g
19.3175,16.3405,2.0696,0.4416,0.4046,-19.9051,3.9207,-15.4057,12.4586,216.2724,g
23.2857,15.6154,2.6569,0.5107,0.1768,12.5787,15.8147,-17.5782,56.2597,54.7112,h
24.8704,19.3915,2.4892,0.4181,0.1607,4.6072,37.1959,6.7428,46.6321,148.4819,h
122.023,128.7638,3.792,0.3095,0.0538,-110.8586,-91.3402,1.4748,70.9258,282.9955,h
42.0249,13.1472,3.5774,0.3033,0.2121,80.3114,29.7937,11.3795,1.4438,216.4986,g
196.9743,22.1757,3.6408,0.082,0.1092,88.3259,-80.4941,-17.3631,53.9474,284.5864,g
23.6004,12.8817,2.2908,0.491,0.3323,3.1104,-17.8036,6.277,12.7639,161.9416,h
22.5367,11.9227,2.4975,0.3846,0.1925,-15.8235,-13.8249,-10.1191,58.7749,182.7768,h
22.2252,19.4117,2.0725,0.528,0.4133,22.0683,11.4471,-15.5179,30.4363,193.0442,g
28.1617,19.3967,2.4845,0.3943,0.246,6.3475,3.2532,5.2752,1.8951,202.2459,g
81.6334,71.908,4.0007,0.0938,0.0389,-119.4159,34.8314,-49.4691,63.6552,72.589,h
62.32,25.153,2.6995,0.3863,0.1749,20.2368,25.9281,-14.452,76.2912,285.738,h
38.9096,19.4387,2.3875,0.449,0.218,-20.0396,1.512,-17.8671,11.0208,201.1581,g
