fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
84.8061,13.3659,2.9348,0.2732,0.1862,5.8879,-39.5221,27.4097,79.6206,104.9617,h
28.052,10.6814,2.5212,0.5091,0.3495,46.2668,16.5689,-12.0261,28.2783,183.4961,g
19.3157,11.1172,2.6898,0.4874,0.2675,51.9388,12.2172,-7.0712,2.9809,137.3842,g
22.4002,8.5695,2.5595,0.4878,0.3095,9.3338,6.4433,-10.3133,16.5763,174.1419,g
53.5337,11.9346,2.6554,0.2767,0.1937,50.7755,-17.3656,7.3156,9.9903,188.8769,h
142.6708,79.8855,4.3044,0.0372,0.0577,93.9914,60.8454,82.2466,1.16,259.5406,g
209.674,33.925,4.0609,0.0551,0.0493,41.5507,78.4707,-33.2202,83.4267,228.2444,h
27.0549,6.6502,2.414,0.7131,0.389,14.0896,-22.0514,-6.3772,86.4504,37.2396,h
61.7519,32.0179,2.9988,0.2607,0.1039,28.5592,91.785,-7.8725,18.9808,185.2247,h
214.8889,57.8838,3.6208,0.0659,0.0952,38.6677,42.6203,68.4,81.0327,231.5591,h
24.6819,11.5611,2.7474,0.3922,0.2191,31.9805,-7.7853,-3.1382,10.216,176.5982,h
60.1351,65.8216,3.3693,0.281,0.1354,6.4829,-99.8685,8.4068,33.4013,131.3141,h
67.307,19.4838,3.2516,0.2233,0.1576,30.7041,14.2232,14.719,7.0311,200.4669,g
39.7468,14.8207,2.4611,0.438,0.3312,37.2636,10.3834,-10.3225,27.5284,135.7018,h
25.0698,10.1552,2.6056,0.3675,0.3924,40.2241,-31.8729,-10.2026,32.8557,162.5665,h
64.1487,18.1508,3.0246,0.2559,0.1686,62.8143,64.3688,15.6683,2.5594,372.4578,g
23.0543,6.378,2.2526,0.6494,0.6014,20.8608,14.4594,-7.3803,13.9683,159.7175,g
61.6563,21.2159,3.0347,0.4,0.1407,17.5553,-10.8811,7.9719,2.1465,222.7801,g
191.0627,35.3369,3.8156,0.1192,0.0521,127.7449,129.063,31.2156,75.6565,80.2297,h
249.3219,50.812,3.7595,0.2323,0.0593,-85.4268,84.3732,-16.1877,83.1214,270.5035,h
47.9228,8.8757,2.7892,0.4118,0.1535,33.1083,15.8197,-10.0872,25.7453,230.9971,g
138.6945,13.5372,3.0852,0.1643,0.1387,24.2743,85.9551,-16.8232,45.3551,177.2742,g
71.3631,18.616,3.0572,0.2656,0.1305,30.548,72.8675,-9.1458,2.0075,268.8302,g
121.7214,30.9714,3.4727,0.1987,0.0955,59.4223,52.9718,-6.942,1.4361,375.1736,g
27.0644,13.5826,2.6267,0.4095,0.3274,27.8664,9.1902,-6.6661,14.9955,175.7816,g
25.0873,9.7457,2.5297,0.7909,0.2996,22.1275,19.7656,-7.8198,77.5426,25.3415,h
22.8274,12.411,2.4858,0.6499,0.2861,19.4347,-17.6744,10.3284,81.285,185.5391,h
24.18,9.0728,2.5847,0.7669,0.3115,35.9586,-15.0732,-13.1929,78.7783,123.4217,h
55.439,11.8223,2.9325,0.4178,0.192,52.2789,25.6686,-8.1195,0.0,231.5335,g
27.265,5.7114,2.6082,0.5915,0.2501,41.6346,-8.2956,-7.733,16.3565,163.9906,g
21.8671,18.9412,2.6518,0.4025,0.1774,138.7634,-7.6965,10.6266,23.9767,197.9713,h
56.4287,27.0057,2.702,0.4473,0.2207,10.4489,13.8146,-9.4019,85.8146,227.7326,h
32.7256,42.7099,3.0339,0.2367,0.0978,60.2116,56.2543,-13.4579,7.2735,144.2044,g
65.5755,27.562,2.8707,0.3384,0.0504,119.606,38.1365,13.5069,2.108,227.0492,g
66.0249,16.0424,2.5896,0.5918,0.4337,35.2891,-12.1432,-9.7473,51.5004,198.5031,h
108.4468,35.2556,3.2456,0.203,0.0727,173.4974,-173.945,-14.4694,86.6339,243.6993,h
121.8018,72.569,4.4848,0.0131,0.0131,-180.1727,38.889,83.3427,0.0,250.8083,g
129.9089,31.5804,4.3302,0.1593,0.0598,25.2771,92.3135,37.882,1.7652,257.3935,g
19.7814,8.783,2.1394,0.5801,0.589,36.6923,10.0267,-7.6607,39.3815,163.2494,g
51.8473,13.9894,3.0249,0.3257,0.1746,41.8578,-16.4421,6.454,25.5194,201.1159,g
17.5173,9.8189,2.3911,0.616,0.3051,-14.0957,16.6078,9.1429,62.3569,87.2506,h
27.0303,9.3149,2.4924,0.598,0.3382,18.3233,-35.488,-10.4387,6.3306,185.1195,g
77.9414,20.7354,3.0383,0.3076,0.0903,27.8001,43.8749,-23.8179,11.8863,280.7296,g
136.1402,8.5801,2.719,0.3849,0.2908,24.5891,20.655,-28.8746,9.1687,202.1082,h
39.1436,6.3267,2.4519,0.7268,0.386,22.5703,10.2941,-19.2028,30.2528,170.4629,g
113.0355,71.1003,2.9637,0.2238,0.0973,39.0377,80.0724,27.2472,0.3034,185.2374,g
19.3105,9.9411,2.5713,0.596,0.3527,20.9964,17.3935,-6.9063,15.1426,76.3454,g
24.9809,9.5262,2.5627,0.4753,0.1794,21.2647,-14.8791,-12.3353,32.5176,177.8143,g
27.9628,9.9061,2.5503,0.7179,0.3299,37.482,10.1509,-4.965,82.8547,76.8188,h
