fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
73.6265,20.8767,2.8758,0.3555,0.2022,-65.1611,79.3097,-35.5721,82.4707,264.7973,h
33.7101,13.9118,2.534,0.5287,0.3743,-8.7193,-23.3232,-4.3251,61.7872,243.6692,g
60.6498,17.6226,2.7229,0.1333,0.171,-34.1047,18.4844,3.3831,50.6072,148.027,g
34.9657,16.721,2.3512,0.5476,0.3314,-1.7954,-16.274,8.3502,62.363,189.36,g
22.4193,9.4616,2.2017,0.3661,0.3789,7.0786,14.4656,-6.8478,86.2348,125.1572,h
29.0187,20.9761,2.498,0.4603,0.3615,-0.7065,23.2332,-3.5991,8.6823,36.7247,g
29.3346,9.9982,2.4021,0.5337,0.3791,6.7489,-11.1985,13.1313,88.6651,206.0278,h
29.6077,30.3211,2.9209,0.5984,0.231,-30.0207,23.3729,6.1742,14.8388,102.2636,h
286.8846,75.2756,3.9104,0.0321,0.0376,-0.6331,-131.0272,-52.97,84.11,55.6286,h
28.1488,12.7815,2.7633,0.3571,0.2256,-117.5179,-27.9574,8.1164,68.4636,79.3221,h
35.1982,16.864,2.6944,0.4076,0.2119,2.6986,17.4495,-7.1603,36.2158,55.8959,h
28.3645,16.7628,2.3904,0.5866,0.1684,3.9204,20.3876,5.0188,20.1529,98.8433,h
62.7135,29.0967,3.1068,0.1611,0.0566,43.9193,54.6434,9.7628,1.9912,230.1267,g
125.0933,98.71,3.2088,0.0651,0.1493,-115.4138,64.5609,12.9464,10.7726,167.8968,h
35.4769,27.7496,2.9705,0.3022,0.2337,-55.5056,30.5955,-14.4542,13.8483,213.409,h
36.8719,14.9741,2.6774,0.3703,0.1265,-20.5027,15.6305,6.0163,6.4547,252.7768,g
17.5043,2.4214,1.9907,0.5271,0.3045,-4.9691,10.3707,-0.8353,67.3933,116.1797,g
21.3893,15.9835,2.5351,0.6335,0.2311,-15.6534,-21.2746,14.8642,45.9041,234.6085,g
17.8221,9.2825,2.6886,0.4249,0.2627,83.5753,94.7153,11.6464,67.5976,204.6142,h
36.3795,9.6913,2.7171,0.4228,0.3323,9.1204,-43.8946,-6.1524,54.7402,182.2191,h
130.6675,15.1367,3.7508,0.1843,0.0962,74.5266,84.3426,14.7758,16.3973,192.2532,g
16.9191,12.3909,2.111,0.5906,0.409,8.4651,23.1193,-4.6927,81.5163,180.0317,g
30.3296,11.8473,2.3048,0.6604,0.3783,21.6768,13.818,-11.8213,24.5525,86.8074,g
72.0045,29.6725,3.3216,0.0868,0.0903,-10.1066,-19.7311,1.2438,18.7231,213.7106,g
21.5788,23.1636,2.5787,0.5556,0.1043,10.9047,20.8912,-7.26,67.2493,262.6065,g
27.9717,17.4883,3.0025,0.4701,0.1521,-53.2552,35.8484,9.5495,16.7528,158.2353,h
236.7394,54.3051,3.9094,0.0743,0.1438,-41.7112,-174.9767,34.8472,3.7779,221.2657,h
103.6472,12.6777,2.6447,0.4332,0.1044,-19.3993,88.5483,15.1614,82.8899,71.4951,h
59.6685,15.783,2.6176,0.3716,0.28,-13.3889,13.352,6.3138,24.7662,205.428,g
50.3872,19.1626,3.0596,0.2743,0.0951,-8.8407,80.8795,18.9154,11.5068,210.2886,g
90.3544,12.9401,2.7785,0.2601,0.2138,73.0097,-66.7868,33.5717,7.3262,189.4627,h
25.7936,10.4244,2.4704,0.4521,0.2263,59.1136,27.6005,5.7872,58.1786,128.8775,h
33.7347,11.1897,2.161,0.4839,0.4039,-24.5036,-23.3499,15.8951,55.3137,203.4554,g
94.7513,19.3219,3.0521,0.1864,0.165,77.6279,32.6927,-16.7888,2.7918,266.3254,g
100.7354,90.5504,3.043,0.3608,0.1068,-38.7428,83.9023,9.7453,5.5555,70.2892,h
129.2814,20.4844,3.3635,0.2994,0.1639,-77.9722,116.8759,10.9771,65.8818,77.9371,h
100.558,50.2284,3.0481,0.0131,0.0714,19.0722,96.5454,11.2056,0.9327,198.4263,g
32.4035,23.2055,2.7703,0.4451,0.255,-3.2016,-26.8297,9.7736,14.6061,125.4458,g
40.7538,14.4806,2.3236,0.3232,0.3304,-19.9636,-14.7537,-5.5878,34.4488,197.6627,g
58.4046,20.7164,3.4227,0.1538,0.1072,65.8919,41.778,10.5466,17.0461,217.8705,g
30.9794,14.183,2.5498,0.3198,0.2735,33.7472,23.5549,-9.359,86.4985,68.1879,h
38.7252,12.8047,2.4237,0.549,0.3813,26.4624,-17.0364,13.3857,57.5239,232.5792,g
21.8209,14.1899,2.4412,0.5768,0.1225,-8.9262,-17.6729,-8.2856,17.3129,186.7521,g
107.7756,64.6528,3.1427,0.1714,0.1627,36.5898,-141.6558,-52.3872,60.9336,53.1253,h
53.0914,26.0957,2.6596,0.2148,0.0957,-22.8527,34.579,4.1462,1.0313,197.127,g
