fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
25.7787,16.3929,2.3422,0.5052,0.235,26.5326,4.6358,-10.8079,2.6786,99.4509,h
60.9415,46.5617,2.7932,0.3071,0.1107,33.3324,30.2848,-16.2273,6.562,319.4721,g
158.3707,27.4527,3.6073,0.1553,0.1325,72.8808,18.4351,-38.442,2.7433,201.4806,g
51.0788,14.8423,2.9242,0.4554,0.1317,-24.496,-32.5328,19.1688,6.5525,232.543,g
22.0568,7.8873,2.5933,0.5159,0.3464,-1.3184,-24.2131,6.0666,32.2808,189.5503,h
19.4762,8.1172,2.536,0.7071,0.3048,1.4271,32.9724,-9.9959,70.8763,185.8278,g
262.1547,46.0394,3.3237,0.194,0.1246,-97.4181,54.8728,-33.4744,78.0231,233.381,h
20.1868,19.846,2.2348,0.7247,0.4115,-28.6776,-41.4485,-5.5231,32.7161,252.1068,h
172.8361,14.8983,3.6698,0.2033,0.1181,13.4852,-65.2512,13.8965,31.8095,109.1533,h
22.6433,11.4635,2.1683,0.4844,0.3459,-0.8514,-36.4742,13.9082,55.6172,119.5194,h
45.0558,10.2934,2.9392,0.2668,0.295,25.3333,-24.7262,-23.1091,21.452,133.9152,h
36.954,12.6706,2.6616,0.5501,0.3237,-14.4389,-30.0078,1.3745,50.8248,181.9703,h
50.2849,16.8646,3.1847,0.3057,0.0649,21.3323,7.8298,-7.1645,3.6065,231.3604,g
24.2919,11.3174,2.233,0.6666,0.3113,13.7152,23.2534,2.5886,59.9032,146.7374,h
22.1166,15.9274,2.0853,0.5825,0.308,12.9154,-36.3093,-12.1306,47.686,210.6987,h
57.9386,26.7828,2.9645,0.278,0.1013,-2.386,3.3011,-15.5093,63.659,247.3214,g
65.2293,25.4595,3.2729,0.2574,0.1622,-3.9221,9.2326,5.4895,6.7171,224.5013,g
15.0042,22.0648,2.3938,0.5777,0.285,-80.0169,-19.8509,18.8301,7.5355,206.4069,g
21.5177,18.2455,2.7982,0.5545,0.187,-12.7252,-24.074,4.9411,25.8926,116.3369,h
22.3208,11.2885,2.5935,0.4356,0.2611,-3.0836,-13.0045,-8.0487,60.0923,277.6973,h
21.6094,17.7456,2.6315,0.5374,0.2167,-56.3355,21.7445,3.9428,35.0044,131.4124,g
20.7407,20.7557,2.2657,0.5513,0.3838,-11.4144,-35.0891,-17.1501,56.5456,226.1662,g
19.8757,9.4738,2.1366,0.569,0.297,10.2879,-26.6159,-6.4552,7.946,128.0822,g
14.7268,8.9547,2.122,0.4963,0.2822,-6.7592,-29.2489,9.3238,24.1241,50.232,g
18.7871,15.6785,2.712,0.2958,0.1933,1.4186,-23.8728,8.8251,8.8808,101.089,g
148.8211,45.6287,4.4517,0.1343,0.0165,23.4791,-82.571,-7.9685,82.4463,232.7048,h
14.8359,13.8431,2.1655,0.4855,0.2959,3.8448,16.2806,-7.5704,36.4324,62.3208,h
19.1648,19.4294,2.1636,0.5055,0.3045,37.577,-31.6698,6.7857,56.2202,224.0255,h
60.3736,18.9909,3.5061,0.3333,0.1187,-29.6768,52.5372,-33.3836,3.138,132.455,g
89.7545,22.375,3.3622,0.3008,0.1035,-4.4689,27.0469,-29.946,24.1445,349.0687,g
26.7489,31.9957,2.8058,0.2689,0.1502,-143.3491,25.6546,14.5515,8.7613,314.2596,h
51.9069,23.6467,2.8727,0.2551,0.1088,-80.022,43.8403,-12.584,26.5129,267.3707,h
22.7659,18.8525,2.7265,0.4635,0.1538,-30.0086,-15.0081,6.3764,69.714,189.6379,g
37.5905,16.9152,2.3769,0.3599,0.1481,-65.8939,-9.0427,-6.6967,6.2817,211.9554,g
16.9641,11.281,2.1938,0.738,0.3672,-25.6944,-19.8099,-7.1831,71.3594,222.8704,h
24.8733,23.0078,2.806,0.4899,0.2052,14.4386,12.8217,-14.8209,70.638,222.1224,h
56.4526,35.0915,3.1231,0.2419,0.0474,-5.2117,27.0741,28.0934,40.9537,98.9834,g
22.7589,13.9927,2.4557,0.3839,0.2674,-98.515,21.8599,-7.7643,6.8792,213.0005,g
62.5581,19.8132,3.5778,0.2975,0.1014,27.9498,24.9823,-35.8215,1.6605,308.2726,g
20.3745,4.3169,2.0632,0.7398,0.4356,-8.2344,11.6531,2.3528,4.1073,43.712,g
87.4718,17.1959,2.8352,0.4666,0.2004,22.4583,-32.598,-11.1055,46.9205,128.6852,h
47.6537,18.1841,2.8101,0.4193,0.2093,8.4129,11.3225,11.9228,14.162,275.2059,g
14.9457,11.745,2.1095,0.4898,0.2644,-42.0673,-47.8103,-9.0867,4.122,45.7336,g
39.1293,19.67,2.6834,0.2146,0.287,-123.239,59.4546,10.4265,23.4854,125.9656,h
45.4148,17.2088,3.0503,0.2802,0.1004,12.7027,35.2558,-34.8564,1.6583,172.1096,g
51.0875,22.5099,2.7854,0.2299,0.0827,-17.6152,47.4758,-19.0977,1.8084,169.8307,g
44.3732,18.2466,2.801,0.4876,0.1199,61.7042,-86.1935,-8.0187,3.1884,336.5376,g
55.3213,36.7614,3.1948,0.3021,0.0665,-240.4738,-91.1111,12.5708,2.9745,223.9551,g
21.254,17.2235,2.4408,0.759,0.4734,9.4194,-48.5171,4.3175,18.2882,69.8102,h
28.0246,17.8458,2.1909,0.5657,0.3855,2.4765,14.5776,-9.1993,47.5054,101.0351,h
21.7669,10.6707,2.1025,0.7138,0.4298,-5.4895,-49.3746,-25.4493,15.8277,229.9317,g
193.4247,34.618,4.3601,0.1433,0.0696,-200.9289,32.8498,-31.6582,58.8256,122.3194,h
47.1467,25.229,2.7088,0.3212,0.1212,9.4884,11.3807,-20.8846,1.3217,214.8712,g
52.4728,10.2212,3.4958,0.2543,0.1661,-10.7449,11.2863,10.3989,13.323,104.2325,g
20.8296,11.8274,2.5871,0.587,0.2682,5.7793,12.9462,8.371,62.8816,127.8545,g
17.2119,9.1253,2.1475,0.7647,0.4429,14.5636,-20.1743,1.8635,43.8226,71.8519,h
50.0348,33.5203,3.3114,0.2412,0.1108,39.4053,25.4442,-35.0049,7.374,307.2769,g
37.5404,24.5902,2.7384,0.3181,0.0825,17.0552,8.8844,7.5092,6.5156,266.6229,g
70.0949,25.9864,3.2958,0.2974,0.0679,1.0852,-11.6954,-27.3453,9.5198,215.1687,g
60.5388,35.0374,4.2222,0.1893,0.1089,-166.054,7.3522,-11.4956,4.0759,229.4745,g
196.3296,38.2328,3.6288,0.2484,0.0855,12.615,37.0409,62.1544,33.6912,306.4222,h
18.5692,14.4271,2.6687,0.5073,0.1781,-27.3102,14.102,19.5758,48.5153,219.9337,h
30.1692,16.0633,2.7812,0.3744,0.0952,-52.4043,11.076,9.2324,67.6252,99.8687,g
21.8475,14.3635,2.485,0.536,0.3404,-36.2364,15.7979,12.6495,31.7239,218.7836,h
83.6315,19.4456,4.8247,0.2894,0.1009,-224.4684,-68.9313,50.7167,41.872,233.1168,h
60.1356,17.121,2.5175,0.3392,0.176,39.8113,-12.446,-6.3454,69.8933,135.6735,h
19.0146,12.5807,2.6533,0.5861,0.1569,11.7187,-12.8304,14.0731,14.5035,174.5521,g
18.1934,22.9703,2.7344,0.5527,0.2651,-91.9436,22.855,-8.4305,8.0827,157.0579,g
16.5054,9.1002,2.1633,0.7499,0.3631,2.6144,-13.9377,6.4852,62.4635,245.0303,h
20.6569,9.7811,2.4536,0.52,0.3997,23.5028,15.6519,-7.6469,44.8394,55.3202,h
62.4538,15.93,2.7243,0.3026,0.1376,-11.3577,-3.6859,9.8935,11.7781,319.9997,g
18.7556,17.907,2.4455,0.3781,0.2284,17.2219,-16.4486,-12.7385,69.4513,202.0926,h
226.2984,75.7414,3.2565,0.248,0.07,-150.7507,-144.2583,60.3428,63.1595,282.8301,h
239.7979,12.9741,2.7921,0.3431,0.1797,13.0559,11.6956,-21.7335,6.5492,104.7178,h
192.3131,55.8112,4.0816,0.1459,0.1223,-179.5363,44.0976,77.1916,32.2663,221.9661,h
45.4791,41.3918,3.5329,0.1474,0.0962,51.1677,47.1683,-19.9004,2.093,315.0082,g
17.2691,18.6671,2.0866,0.4093,0.4154,-67.9761,-35.8672,4.1877,25.1926,214.8788,g
28.846,17.5405,2.8602,0.2525,0.225,1.2259,95.9324,6.6655,61.3557,242.1318,h
61.0216,28.4715,2.9686,0.2437,0.1149,47.7756,18.4737,19.6049,19.7984,92.1286,g
23.8932,16.3195,2.7659,0.288,0.1673,6.3535,12.64,-6.5722,31.3192,133.8111,h
132.3727,26.4876,3.288,0.2511,0.1209,-93.8451,24.4079,-21.0183,10.4335,345.5182,h
20.5616,16.0458,2.582,0.48,0.3192,4.1923,-19.3971,-8.1808,1.9803,135.2945,h
35.9304,15.4318,2.7997,0.2591,0.1785,23.2731,15.6519,6.376,7.3853,239.5982,g
50.5878,17.5275,2.5091,0.3343,0.1664,23.0952,9.0324,17.2258,24.7353,65.6336,h
25.4496,19.6928,2.468,0.7848,0.3337,30.0049,-17.7189,10.5305,80.3271,163.4002,h
161.7254,26.9538,3.0419,0.2909,0.0894,-166.0004,42.4524,-49.6297,47.3055,145.2574,h
23.7732,15.4843,2.1207,0.461,0.2625,10.2298,-20.7345,-9.0024,33.666,244.9213,h
37.8077,24.303,2.7727,0.3916,0.1122,-13.0282,10.2673,19.2068,4.8274,115.7682,g
56.849,15.5708,3.1486,0.3262,0.1284,8.1194,29.6008,-12.7407,6.2982,150.3198,g
198.4504,19.3092,2.8155,0.2719,0.1067,-58.8706,-13.6333,6.27,53.4135,201.1618,h
38.488,17.4508,2.7551,0.3322,0.2301,10.6073,15.8174,-11.2576,1.2683,173.6837,g
57.9408,14.2163,2.7966,0.4461,0.1207,8.7444,-47.9959,-9.364,4.1337,287.7904,g
222.9055,35.4888,2.9205,0.1486,0.0855,-146.5503,52.2647,23.4698,6.4612,199.1558,h
20.7261,11.3738,2.1448,0.7554,0.3008,33.6348,-24.45,-20.009,9.3287,177.1699,g
209.2091,38.3567,3.5992,0.1727,0.1008,-147.1296,59.9905,10.2525,18.0675,239.1921,h
65.3701,38.8004,4.6966,0.304,0.0696,46.2779,28.7757,-18.2942,1.4714,209.4354,g
83.9238,63.8402,2.8239,0.1876,0.0593,20.3756,32.5488,-6.3314,19.9903,295.2616,g
72.8407,26.1095,3.2151,0.309,0.1102,3.1187,6.9393,13.6765,6.4032,307.5555,g
18.5116,14.3412,2.277,0.3584,0.305,-1.2255,-34.6172,-3.6605,16.5423,221.354,h
33.3233,12.7839,2.7157,0.5446,0.2706,16.8724,16.714,2.9067,69.2304,78.6983,h
71.8767,21.4083,3.0231,0.2681,0.1064,-10.0175,44.4307,-14.4255,2.739,324.2072,g
20.5744,13.2265,2.84,0.3825,0.1015,14.0663,16.6632,13.167,16.2082,101.872,h
26.9686,19.1925,2.7239,0.4638,0.2247,9.2692,11.5682,-12.4627,5.843,273.9488,g
32.1313,17.801,2.656,0.3337,0.0784,-32.0396,-21.9414,14.4526,23.0564,134.9047,g
107.1018,40.1037,3.5827,0.0949,0.0964,-185.1991,53.8299,-14.5497,33.1853,223.2778,h
211.813,47.1373,3.1834,0.1811,0.0281,-108.2381,41.7335,11.3122,53.3279,235.265,h
70.0608,31.0582,2.8028,0.3578,0.1344,18.2322,3.7784,-10.5316,11.5657,218.107,g
195.1274,35.7489,4.1778,0.1071,0.0415,-301.5749,-87.7987,27.1057,22.2333,231.7589,h
100.5562,37.09,4.4244,0.2603,0.1019,-60.8501,46.6714,-35.8997,12.5637,230.6441,h
47.2584,31.7544,3.4468,0.1387,0.0882,-86.5134,-97.8178,6.6509,2.5825,269.0541,g
17.0195,9.0439,2.1584,0.4789,0.3008,2.4723,20.1956,-7.3132,31.8216,162.5253,g
170.5377,112.6571,4.8994,0.1305,0.0716,-315.5261,49.2851,-15.8437,53.1007,212.4107,h
61.8132,17.636,2.8189,0.584,0.283,19.9495,-31.5008,6.9645,40.9376,260.4347,h
59.0265,18.5922,2.91,0.3244,0.279,40.2592,-39.1724,5.3757,7.7346,164.2476,h
18.3813,10.1607,2.6366,0.6584,0.3058,56.297,-16.2226,9.2008,43.5277,183.0099,h
93.453,20.5174,3.1071,0.5466,0.1581,16.3587,41.8046,8.0589,20.9264,162.7644,h
24.5185,16.7787,2.8677,0.3828,0.2489,14.7331,-35.729,-7.9909,8.574,110.8998,g
32.3725,8.7346,2.6074,0.2345,0.2873,23.5382,-13.7861,-7.6802,46.7087,166.7585,h
63.7841,25.4598,3.18,0.2959,0.0674,17.1955,62.3738,-14.8774,7.9211,316.6514,g
16.8868,15.9378,2.3088,0.5007,0.2755,9.587,-23.1097,8.4661,71.4621,188.2338,h
85.059,25.2192,2.9908,0.4058,0.1399,-18.2831,15.7161,-10.6526,63.8483,155.4174,h
19.2592,10.8275,2.2076,0.7474,0.3951,-44.2568,18.789,1.2887,64.1105,47.0264,h
18.5155,15.3756,2.3774,0.3292,0.3121,28.7877,22.7039,-10.1881,14.8865,146.81,g
25.5245,22.5288,2.7954,0.4448,0.137,-8.5504,12.3815,-8.2694,8.8497,222.6869,g
35.4839,37.7957,3.024,0.2596,0.0929,8.249,50.4808,43.6332,8.7931,305.8309,h
16.1325,12.6659,2.4181,0.5717,0.2755,-2.3774,13.9638,-9.6348,3.101,222.2902,g
38.5781,13.6374,2.734,0.4527,0.2951,6.2225,-47.6026,-13.5578,22.4697,243.1636,h
20.848,17.7001,2.4937,0.5645,0.1388,6.0672,-17.2251,13.1387,44.3292,61.5261,h
85.451,103.284,4.3724,0.2196,0.0964,7.9469,31.6885,-19.0843,11.7032,228.9052,h
