fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
67.8342,20.9876,3.1784,0.4488,0.2478,-33.1885,-10.2335,15.938,43.2756,102.7013,h
12.4483,6.4567,2.4679,0.5669,0.3647,23.1937,21.3725,16.4504,73.5739,137.3603,g
21.239,14.8907,2.3809,0.3873,0.2645,3.1065,-10.6699,-12.9087,19.943,271.7011,g
17.8264,7.2768,2.542,0.6608,0.4213,2.6648,13.3225,6.6497,77.6194,126.0835,g
17.7345,22.5794,2.6997,0.4768,0.4286,-11.5972,5.712,6.6647,73.6749,140.5137,h
18.4985,17.0387,2.9944,0.4201,0.2473,-73.2894,25.4018,16.9839,2.4003,118.8491,g
108.9272,60.2551,3.96,0.2073,0.121,41.6144,-155.7775,38.1011,4.3206,234.1149,h
24.7333,9.8008,2.2996,0.4996,0.2663,7.7217,42.2819,-4.6747,80.4802,226.6702,h
31.8165,14.9977,2.5477,0.5788,0.3152,-11.1828,44.9796,-17.2495,71.9185,228.7787,h
25.6396,15.3518,2.8842,0.5939,0.3087,4.1651,12.5378,-8.5989,90.0,160.5408,h
54.5327,12.6405,2.6848,0.3221,0.2585,-144.5387,11.1748,-8.908,3.523,188.601,h
25.1589,11.4339,2.4739,0.5513,0.2698,-8.8966,-38.2603,-6.2162,86.8553,273.7841,h
64.683,13.374,4.2436,0.2618,0.1114,-44.5643,74.5563,18.4177,82.586,293.1761,g
13.9248,3.3846,2.4017,0.6603,0.4635,6.7814,10.1457,9.0941,75.4647,113.4689,h
50.6185,19.4009,2.386,0.3356,0.2792,13.4013,43.2582,17.6748,76.6739,138.7141,h
78.3908,86.972,3.2287,0.1319,0.0985,-29.3847,-49.3915,-8.4968,35.1606,246.6062,g
45.0444,22.4014,2.5289,0.4146,0.3024,6.1556,-11.7927,15.9217,2.966,104.8619,g
122.8046,28.1067,2.9688,0.2468,0.1868,45.4412,57.0007,-2.4831,25.3443,177.2412,g
13.9495,3.5373,2.3424,0.7091,0.4082,-14.2107,12.3403,11.5737,74.4689,185.5808,h
40.5564,12.4412,2.5128,0.3068,0.2451,-3.4961,36.0408,8.0259,29.7663,228.3347,h
23.6611,15.3625,2.7616,0.3343,0.1822,-0.7395,22.3926,15.3423,8.5743,179.2512,g
112.1081,26.6018,3.4305,0.1119,0.0654,77.3925,89.2916,-21.5057,31.4819,259.5123,g
49.5262,20.7822,2.6562,0.2928,0.2035,6.8438,36.9954,-8.1041,2.8643,365.3662,g
7.4909,0.0,2.1122,0.7112,0.5303,-6.4245,5.7291,-7.7261,60.4011,198.2591,g
30.9763,15.1023,2.6418,0.3928,0.2491,42.1182,-7.575,7.2719,7.7037,184.3518,g
14.2094,6.3359,2.5452,0.6695,0.3892,6.9491,-50.0323,8.8118,86.5058,235.4559,h
34.9976,14.6249,2.528,0.2595,0.3518,-108.645,-5.4843,-15.3738,31.2496,170.3051,h
14.6077,3.0713,2.0905,0.724,0.5583,9.0534,11.8432,8.7277,60.3146,174.6188,h
57.326,21.3512,3.0712,0.2801,0.1936,53.7104,-6.6885,20.4389,2.9021,349.9184,g
59.995,26.1715,3.3828,0.2433,0.1605,25.2113,46.3742,23.7225,3.914,229.5455,g
93.1206,12.7005,3.1151,0.2917,0.3666,9.9552,13.939,-9.1516,74.2041,142.3431,h
57.8577,19.6638,2.8149,0.4676,0.1951,6.8469,13.7309,-10.6994,39.8236,140.5112,h
11.452,9.016,2.3874,0.7644,0.446,15.1594,-10.5736,-20.4957,37.7145,227.8019,g
47.5946,14.0003,2.6409,0.3408,0.1707,-13.7022,-15.051,20.5115,4.542,364.8229,g
279.8139,41.2647,4.4463,0.0773,0.0243,-135.5792,-144.4182,35.5614,73.4303,72.9729,h
21.5839,1.4587,2.4874,0.5196,0.3888,19.1918,14.1742,5.6949,48.6486,206.0144,h
34.2769,14.2923,2.4818,0.2574,0.2476,6.3893,47.1923,10.3461,4.1673,171.1403,g
112.7021,17.654,3.1863,0.1925,0.1732,-4.0798,98.793,28.4389,2.718,227.2185,g
26.3241,10.8453,3.071,0.5256,0.1845,-76.5559,-24.4023,-10.2056,2.7344,353.3712,g
14.0517,5.5093,2.4336,0.8459,0.4639,-33.3049,-18.4926,18.7914,42.0846,123.5936,g
