fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
25.179798,13.58171,2.571076,0.39896455,0.21472432,-3.477766,-17.84021,9.39978,19.870316,202.4836,g
130.28648,18.886063,2.9372873,0.28544775,0.18585649,83.60926,153.62155,7.234772,5.3930984,192.82452,g
25.412766,14.27119,2.5441368,0.41563925,0.25692403,29.396273,-8.773986,-9.080473,21.214006,206.05869,g
32.535152,13.20859,2.665338,0.45708886,0.28365055,-0.7380631,-22.943945,-11.334154,20.831957,157.73125,g
177.32524,18.354385,2.541303,0.4407384,0.25452757,-195.97408,113.44886,-12.828975,8.941622,311.75098,g
25.504038,11.5965185,2.5830913,0.6085486,0.34243262,22.671328,22.323357,7.458832,8.682567,182.4754,g
41.17039,10.046658,2.3106885,0.61356103,0.320826,42.059208,26.324484,-5.4684954,16.852194,165.23694,g
46.200073,20.227058,3.2070138,0.2197469,0.11599299,-8.222088,49.786358,9.688565,4.3551993,266.27722,g
33.711765,17.579481,2.827228,0.30582353,0.15255228,-6.0388675,27.264418,-8.406888,29.157354,177.44101,g
63.72569,37.303543,3.5655448,0.2213529,0.12558647,-38.83618,48.912895,31.501297,4.2965016,310.5121,g
46.248135,27.02271,3.0328567,0.18493114,0.095928274,9.090841,-42.3138,-16.719543,4.0335126,165.40662,g
16.694105,10.315072,2.2870119,0.7136342,0.48206326,14.424578,17.628204,-3.4830332,78.48764,205.76419,h
18.722406,10.126438,2.2474089,0.6073362,0.33894464,-7.277905,-15.57083,7.0243907,83.68383,91.857155,g
66.477905,34.79436,3.6224866,0.133906,0.06991501,34.502647,18.260721,27.617773,13.552585,208.03085,g
63.880104,30.834375,2.535063,0.36152625,0.2317387,4.165409,44.160122,27.38396,39.19688,226.43048,h
80.18249,19.087069,3.2078156,0.15690032,0.08354802,-28.505487,-31.104774,-12.279643,88.96524,220.43378,h
33.768105,21.566397,2.6465342,0.3345159,0.1924626,33.09535,30.687172,11.773127,51.491135,150.77914,g
24.562748,16.476856,2.7552817,0.38069254,0.1944967,-1.4944284,-17.492243,-10.595386,5.3107595,239.93484,g
24.428534,11.547112,2.258507,0.5006281,0.2799663,23.306664,-15.918258,-11.00048,23.764778,90.768425,g
27.986147,11.119962,2.4353502,0.49096644,0.26427916,25.065485,10.843813,-8.4333,0.22536536,157.3527,g
25.113531,12.726988,2.4742324,0.51213413,0.25986353,-12.901803,-20.923988,8.186864,14.16775,240.35448,g
32.85143,20.41042,2.9457297,0.29719806,0.15678766,-0.34394577,24.104443,-17.974058,3.0418718,191.05263,g
81.6065,38.19871,3.7812676,0.14843479,0.07582667,49.15982,97.52345,22.908957,10.665276,241.99527,g
27.50816,11.723422,2.325757,0.5557513,0.30033335,45.913406,-11.693308,-6.200148,59.623714,107.901184,h
61.868187,25.578396,2.8701165,0.26623347,0.1614757,-25.427906,-51.90025,15.321723,68.04001,81.072914,g
22.631937,0.0,2.0887134,0.7474816,0.44745147,-16.39461,-16.353712,-2.9267607,47.865887,236.8747,g
88.10642,21.43961,3.2584245,0.23483296,0.11135503,-88.14301,81.517296,12.520619,9.021543,205.52475,h
32.617172,17.362099,2.904045,0.27610794,0.16667303,11.357395,-21.122652,8.277366,8.305257,186.30302,g
19.726673,11.926812,2.4345527,0.54456645,0.28099933,28.132898,9.379262,-2.5894234,16.08122,67.56501,g
38.679188,10.353112,2.6764503,0.3616213,0.18035534,-3.6420252,-11.7888565,3.9550397,6.4165125,182.0906,g
40.66005,10.794425,2.5004964,0.566658,0.39250863,10.420183,40.05001,11.548553,29.670753,121.71525,h
100.60313,22.11724,3.1019943,0.22507869,0.1266961,102.212685,76.316795,-5.293502,7.752165,275.65555,g
26.143244,14.866657,2.4950814,0.34439602,0.1740238,-5.61381,18.417171,4.733371,6.895615,160.13527,g
42.090797,27.030346,3.2413743,0.1987899,0.10665613,18.839535,23.236933,-14.0855875,4.3707757,195.01141,g
18.20722,14.635372,2.394462,0.5693999,0.32529593,2.354147,-15.392043,-12.749029,83.20469,85.15553,h
33.86896,15.004675,2.4893813,0.42326677,0.21735807,25.188122,21.435982,-9.205481,1.965096,181.80498,h
96.62645,13.797133,2.6014438,0.60259265,0.3280743,-10.552439,40.694042,8.062786,20.14935,329.64383,h
87.65202,10.16942,2.6022947,0.39906493,0.26766756,-56.324604,-85.80606,9.547255,65.86344,129.62039,h
17.143301,10.455473,2.2282047,0.59137446,0.33123216,16.043566,-4.4002895,-6.822334,27.551579,186.76875,g
53.290245,28.276545,3.125887,0.34687382,0.22482257,-30.677889,30.956,13.37677,6.476655,295.25995,g
19.3714,11.316549,2.379647,0.5460215,0.31487116,-6.70439,7.599883,-5.4471827,12.618873,129.29164,g
162.91888,53.9974,3.079428,0.16360003,0.082512885,-50.730297,-183.0402,-16.712105,56.318893,35.92468,h
12.9753275,10.650474,2.151479,0.7504842,0.4385085,13.149564,-3.2950914,-7.640138,44.881386,169.15857,g
54.07018,10.106418,2.7718503,0.37024143,0.25555718,43.318787,36.213303,7.135246,3.4432921,183.00087,h
66.50706,15.80087,2.3806846,0.5205536,0.28254783,47.780254,51.354572,5.021557,22.128822,126.437874,h
157.5385,86.89572,4.152586,0.08106872,0.019316684,6.19443,-144.50331,-44.351086,45.648525,142.30147,h
45.591496,30.076841,2.947585,0.1821906,0.120672844,-1.6120278,19.394285,17.44247,17.735846,200.62102,h
39.935802,23.274134,2.9768538,0.2769072,0.15157147,-74.454414,-27.167933,-17.49156,18.150328,312.05313,h
23.393679,9.218686,2.3091967,0.62302905,0.35702488,4.78704,2.0198417,5.767137,69.82681,128.37727,h
81.887,23.354078,2.9182723,0.29624763,0.16123214,-69.283554,51.63623,-18.895267,5.3504148,327.7563,g
41.221016,21.836212,3.1858325,0.24213208,0.12931335,34.365864,31.775633,-13.411478,3.780917,194.66765,g
42.01771,10.134847,2.7103486,0.53803647,0.30018085,33.032352,40.03068,11.693005,44.504543,186.68352,h
57.915195,26.117533,3.0921931,0.21244237,0.1125046,-25.556273,-32.589237,-12.137979,8.339381,238.32008,g
40.143337,10.188375,2.7595074,0.38993022,0.21415465,-6.952685,-3.6434426,-1.8687658,87.649445,190.64229,h
33.448242,18.192955,2.8618245,0.377091,0.2050101,14.030184,24.746218,17.76363,13.235793,240.2675,g
203.79106,108.793755,3.6995738,0.13294724,0.054230873,-19.555445,-187.92323,-70.25553,76.90901,244.81439,h
18.27441,11.056478,2.415182,0.57114506,0.31728458,12.747458,6.152451,6.6165714,22.6713,181.22166,g
27.460358,9.4309,2.498837,0.63533854,0.37033433,-26.695896,-23.857271,-6.975566,32.386223,90.62601,h
76.95028,35.966755,3.6059594,0.10330316,0.052983,34.9896,68.64306,-23.977745,6.693384,187.2415,g
29.961817,20.628796,2.5782835,0.38081732,0.2046481,10.11502,20.014431,-15.589371,15.969834,194.38844,g
35.353672,19.182959,2.773342,0.3500169,0.23721652,13.627878,15.405724,-9.6010895,15.830898,176.70538,h
13.252531,10.545539,2.1177647,0.7795331,0.50152093,-12.143677,5.2175455,9.548679,21.957294,200.1318,g
12.988429,12.827598,2.2960079,0.57870525,0.3051979,-12.59963,-5.489382,3.4042497,38.81623,118.68841,g
36.966667,19.105188,2.7715971,0.30480325,0.1597012,15.406589,-22.506315,11.40877,6.3759127,209.97939,g
38.287735,9.84864,2.4600785,0.41815946,0.21107441,-48.71386,12.128215,3.4577432,20.091358,160.48732,g
30.608686,19.685677,2.7718275,0.3128198,0.17674275,-23.072723,15.670474,19.431673,0.07618013,179.80212,g
29.989355,15.529562,2.6443975,0.3139284,0.16445346,-43.04362,18.888746,7.3733582,2.039059,129.11026,g
128.23175,66.01231,3.9446292,0.09576028,0.05291795,33.946037,-49.116337,-37.26539,29.918621,362.1053,h
42.95875,12.32475,2.7203293,0.30670005,0.16898437,41.426563,50.144924,-13.72463,35.97808,81.204124,h
79.704384,17.986937,3.0574458,0.21571225,0.116598316,18.133778,60.715782,-9.33557,5.0764794,189.92078,g
48.244186,21.988657,2.9323194,0.31050777,0.1423429,-0.17337716,51.51474,-24.428068,61.911278,252.5338,h
18.732605,14.023762,2.7449782,0.4823597,0.27151155,-3.3125734,18.80549,-9.640506,32.332314,246.0532,h
106.55629,43.31167,3.384679,0.17260258,0.11764566,-74.81249,-18.668001,-17.13208,47.175198,309.40247,h
43.29287,8.206564,2.5502594,0.54847026,0.3018371,48.466415,25.49108,7.91827,34.558243,121.433556,h
32.47899,11.527962,2.7405725,0.4006459,0.23492534,20.377459,28.577612,-9.329804,31.775885,216.99268,h
118.952255,50.93053,3.6546912,0.08886881,0.041865785,-115.435814,-101.72608,20.121155,65.84837,106.505325,h
80.821045,23.57303,3.0594916,0.2906299,0.16893713,-79.66054,30.809105,-16.608257,9.305396,284.39093,g
17.94938,8.516255,2.234394,0.7365776,0.45950285,-1.795372,0.6100121,-4.0671554,40.913048,180.99934,g
39.395782,12.227792,2.6594155,0.40191936,0.22060615,10.242206,20.965384,-7.2995114,7.6013236,203.38606,g
14.92005,11.192229,2.2536547,0.7911347,0.48176572,13.687873,-5.4252505,11.665512,85.61423,212.82237,g
34.67642,5.458148,2.2980058,0.6003006,0.39042753,13.917227,20.885561,12.23079,56.026794,157.25905,h
16.12978,11.964275,2.6472893,0.5639482,0.3538356,-5.960008,-11.171749,11.176494,87.787445,122.54944,h
138.52351,59.09832,3.5712945,0.24122778,0.1426261,-109.388016,-104.6208,52.27671,56.493538,380.08942,h
73.878174,26.388998,3.5509448,0.20093083,0.1066176,-36.105396,51.366238,14.337825,3.465701,304.49942,g
38.690178,20.239388,2.9161286,0.30363685,0.16439705,4.764893,20.676447,-12.635503,19.639576,189.65768,g
80.17481,29.58647,3.0379844,0.19899659,0.11446059,-121.87861,40.481018,28.541018,11.070793,236.73605,g
171.99187,53.57684,3.3004718,0.14160103,0.10170288,-259.4721,139.6436,36.170597,6.5819197,194.22185,h
51.321407,17.658104,2.9315689,0.22746418,0.12406244,22.290308,31.863255,8.845205,0.7106768,187.61737,g
119.42305,65.648056,3.6035872,0.15053526,0.090657204,-85.0157,-106.1164,41.62206,15.699502,341.91446,h
41.05524,30.36202,2.8985248,0.23255304,0.12694208,-5.627825,-9.7492075,-9.632327,37.299465,111.3417,h
166.75882,56.304234,3.2185392,0.3022147,0.20400153,-157.66197,-85.87588,-30.400217,3.5538168,304.18933,h
52.683582,23.796074,3.3855126,0.21959038,0.11664611,7.1124244,28.23478,9.813532,2.8353925,232.30334,g
44.309715,11.826607,2.5643,0.44064236,0.26722512,-31.518543,-8.780555,7.056429,5.564506,132.86261,g
109.85806,44.96442,2.6406887,0.45080468,0.2293283,-107.23626,-67.09268,-39.85838,0.8242175,212.37671,h
35.45574,9.211213,2.7340267,0.53655195,0.26541787,-8.286438,-4.528775,6.273086,84.68932,201.40437,h
45.369713,10.243122,2.6405017,0.38166502,0.20000537,60.50941,-12.962684,-5.5279346,5.5562234,173.99486,g
300.9086,125.096504,4.0721164,0.05834595,0.038272075,-236.38669,-198.89117,-187.87628,77.91148,186.81056,h
12.492103,11.914403,2.0546386,0.66905284,0.35444513,18.484604,-8.98569,8.113377,80.6095,55.794796,g
26.692654,11.936048,2.3952398,0.43511322,0.23827869,-41.987194,12.596772,-7.0123672,17.626297,207.07077,g
35.61422,20.091494,3.1521134,0.27626362,0.14876643,11.999466,30.78686,8.717148,13.046905,156.99754,g
25.378738,11.87529,2.4904206,0.48567778,0.30106503,-19.993332,-11.44717,-8.4388275,11.080486,254.52547,g
61.840256,19.637936,2.939502,0.31619728,0.1695498,59.927593,59.621407,-10.321491,15.040622,212.88765,g
25.758036,20.200302,2.6673872,0.31904623,0.17460482,11.975488,-8.432117,20.305473,28.708504,62.052715,h
80.97509,20.985989,2.955652,0.40311548,0.23692048,-88.65037,-58.654358,-15.417787,0.85733676,396.99973,g
28.052147,9.262491,2.289414,0.4907881,0.26151642,-15.323366,-14.116018,-7.2845025,64.56859,55.971798,g
22.797377,0.0,2.125895,0.74428743,0.40176013,-23.585037,-8.081021,-3.821366,27.336607,70.82643,g
21.895355,10.170236,2.3161824,0.5860826,0.34437782,-14.584304,-17.35988,8.824831,3.7302008,93.872665,g
29.182446,13.677147,2.4279053,0.3696422,0.20172648,34.86091,8.413303,10.361107,4.643803,211.0059,g
20.054976,6.9258304,2.248407,0.7956013,0.4077137,-19.44161,-10.692737,0.9356379,15.141534,124.44008,g
21.51364,12.616539,2.5000415,0.667646,0.4026472,-6.499061,18.504805,-13.791078,9.470987,194.32602,h
104.41152,84.58706,4.1248703,0.15886332,0.094598375,37.171787,69.3005,-68.67315,72.73638,446.1157,h
41.284103,12.159719,2.9079857,0.33024862,0.17221844,26.963749,-22.971834,1.0135728,4.671708,202.56944,g
12.893408,15.343467,2.4461002,0.5739732,0.2933174,9.776865,15.6584015,-4.5939307,17.682451,167.40863,h
36.55539,17.701044,2.8385072,0.28116325,0.1594398,30.885077,21.249859,-15.102586,3.3695745,111.231285,g
26.56143,14.528182,2.6290438,0.37013268,0.1977364,1.0506476,17.276604,9.344971,6.472891,142.72437,g
57.040695,17.974747,2.9159343,0.32659122,0.16661197,44.1028,38.641396,10.507929,4.726805,236.04163,g
27.664564,9.762069,2.4467716,0.4422382,0.2236533,12.385448,5.364377,5.182957,58.246216,217.1993,h
21.468956,6.669643,2.068137,0.73445314,0.38262397,-4.148506,-9.3338,8.647874,36.48662,86.60904,g
235.36021,147.56772,3.8704958,0.08527748,0.02956157,179.25499,161.76451,142.32971,64.80625,209.76025,h
51.437344,9.528991,2.4642222,0.43484023,0.27333286,59.75404,16.529715,10.271668,3.9195793,188.17027,g
70.07221,31.203205,3.294229,0.21110843,0.0918494,-84.79086,-29.507149,-12.133579,80.95904,283.2378,h
109.855965,72.46227,3.9674003,0.13103852,0.0617177,-34.861908,82.04879,-54.286827,45.617207,332.73212,h
13.260762,11.833191,2.5634034,0.60284483,0.3250396,1.2826145,30.912624,-4.977347,1.0158986,106.12564,h
28.095898,21.992273,2.7359817,0.3036556,0.16732544,-1.6859022,17.719976,12.754177,51.98317,69.48454,g
61.62886,11.345021,2.7283688,0.3762529,0.21934098,-1.2636968,25.40642,-9.054088,74.37064,132.32745,h
36.173,20.815361,2.8552172,0.278591,0.15158601,14.915218,20.480522,-10.874359,1.2919649,206.06041,g
88.61617,59.83953,3.5741053,0.0536735,0.028216235,42.629177,-70.06552,17.492899,19.081413,183.47871,h
61.77882,14.876607,2.8009815,0.28469506,0.15816234,8.884341,50.576836,5.359595,3.7604554,190.89383,g
26.1785,17.031761,2.5689023,0.32467243,0.17929596,36.55466,18.46471,-10.214123,28.45465,104.39159,g
31.42222,20.669172,2.7506282,0.3118304,0.15795635,25.540993,25.382927,-9.749033,23.835016,184.35286,h
38.346436,19.02004,2.9372506,0.26256073,0.1539944,42.175922,32.58201,14.645627,4.958006,171.65886,g
151.19913,93.739006,4.485078,0.043607283,0.017686326,127.328606,-124.15755,49.03061,43.350517,165.03224,h
89.95397,25.824615,3.2442913,0.17220667,0.093759604,-16.28881,-110.65079,-18.117752,21.002312,117.98786,h
31.723553,17.394506,2.8602,0.38309154,0.21072207,14.587555,-25.79338,-7.7720504,1.366515,162.68552,g
110.75358,37.494995,4.007708,0.09416069,0.048543185,138.22066,108.33786,16.407604,2.348128,228.76418,g
34.931942,14.649882,2.4526935,0.4455816,0.24986091,23.543554,24.617971,3.6452222,46.80643,200.83037,h
82.37962,32.535477,3.3020244,0.16082816,0.08727782,8.675364,79.81941,22.251802,5.3760295,227.16519,g
38.89797,29.091965,3.526862,0.20656638,0.10699874,8.000231,27.133593,15.226551,59.636864,65.52121,g
69.79495,35.335125,3.6771758,0.14886668,0.08986572,51.675713,70.965775,-30.451931,2.8569345,231.24951,h
92.269806,42.894672,3.1105876,0.21500473,0.11056392,-158.6022,88.65352,39.342724,25.283915,306.5557,h
33.788654,14.240456,2.6518211,0.3726079,0.1941656,28.74492,24.435532,11.795041,10.538303,258.90048,g
43.38361,30.109135,3.3814933,0.18529421,0.10197336,36.57138,42.68878,16.078302,4.8986793,105.19079,g
30.509964,18.513762,2.5828872,0.37387174,0.18406206,7.6142273,-19.792452,16.723265,85.80757,193.76917,h
43.39952,17.464453,2.659221,0.42543855,0.24914804,23.265429,51.679276,-7.42722,6.8316746,123.73458,g
50.143696,9.817637,3.0805204,0.2512437,0.14648147,51.289005,51.594532,-3.5701818,29.992361,258.027,h
18.500523,12.315371,2.6288671,0.6325416,0.33211496,-20.270731,4.655251,6.0552855,68.14175,247.00923,h
12.634396,11.332759,2.1483593,0.71783733,0.39372888,-14.74843,3.9281397,-9.069203,77.90966,105.89413,g
175.6026,78.34934,3.154918,0.22699775,0.1263335,-128.63689,-185.35022,78.64699,49.387745,347.97598,h
