fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
125.30247,17.789639,2.6311135,0.45129868,0.2517666,106.28218,47.559692,-12.921446,67.83931,76.73531,h
20.502457,16.711111,2.4548311,0.45706987,0.2538215,5.759141,-12.499433,-10.600196,54.398197,177.93564,g
25.083355,20.152729,2.7207103,0.527404,0.31952748,-32.629673,14.854504,-11.605299,33.410618,272.70847,h
12.999284,9.75854,2.1375117,0.6867379,0.35532555,-24.739038,0.0,-8.347368,59.84701,222.219,h
25.558584,23.174913,2.660498,0.29843682,0.15353264,25.97168,23.665735,19.72899,54.947685,246.09697,h
25.163292,16.350298,2.812794,0.39368743,0.23478192,35.08363,34.22128,10.372816,69.6567,184.87857,h
76.56469,37.18131,3.0655074,0.2649947,0.14209703,70.419426,47.309544,-39.35349,60.353966,106.46195,h
36.11496,18.174511,3.02709,0.2633694,0.1478858,41.30736,23.201946,10.267185,5.4446554,186.98183,g
30.190645,14.191701,2.5959876,0.4343949,0.22919273,-8.533895,-18.2523,10.307381,13.71196,111.38829,g
13.053858,10.552813,2.2633584,0.7936948,0.3962778,14.634841,4.8983936,-10.156948,81.59557,71.29236,g
24.954529,7.204606,2.195878,0.55644155,0.32970548,17.123615,12.332027,-8.3957,86.88417,206.41866,g
43.25542,15.175111,2.8597295,0.36333826,0.22292931,45.240128,37.41374,-8.636734,1.7117093,158.66777,g
29.26911,13.575114,2.6341043,0.42016926,0.27232462,-0.9026177,27.100939,-3.6905825,30.855696,107.237595,g
17.296356,11.345182,2.4750257,0.6348322,0.36441535,1.4528298,5.821437,-5.33849,20.171913,176.06705,g
27.88346,10.855572,2.4960408,0.44041643,0.24831554,-23.1564,-10.211533,10.059115,17.414131,96.739334,g
32.542725,12.956421,2.4815211,0.3069869,0.15914164,58.038815,-21.410439,4.3445745,1.9564747,163.42848,g
19.570627,7.428419,2.0811152,0.7144441,0.38946036,-0.80014855,13.310339,3.5794318,84.29379,205.11238,g
139.94733,104.59075,3.4731581,0.26348442,0.13942896,2.4472532,-187.14305,25.10762,52.570026,293.74542,h
34.55802,14.881801,2.8973804,0.37848395,0.20145543,-6.772651,-5.8269544,8.397849,16.210041,208.7787,g
21.31222,10.487276,2.404833,0.5839333,0.2983699,-22.96467,16.768806,3.9860504,66.70113,119.195724,g
21.092,11.767674,2.482528,0.5422922,0.26079655,-16.29489,-11.355294,-11.260597,3.6702697,144.44572,h
25.58953,0.0,2.2667265,0.69601595,0.35575274,25.30208,17.0593,-5.921551,15.673997,220.96768,g
40.07083,11.5191965,2.6280472,0.41396797,0.25693995,0.63455266,27.048782,-5.5209374,50.05552,178.5819,g
27.23775,11.4850025,2.349631,0.40295947,0.21026242,13.20683,-15.856501,7.5498476,5.7821226,182.01358,g
84.85564,34.850567,3.3318253,0.21469052,0.108329296,-85.30388,-10.775544,-12.9251995,8.571802,354.82614,g
65.81583,31.416767,3.1223466,0.23503146,0.131467,-38.48337,39.66443,27.665514,12.163107,292.93103,g
41.0987,11.074674,2.352557,0.45387173,0.2617538,38.09106,41.529278,-8.370913,28.500484,61.017593,g
56.909515,35.077965,2.8695095,0.297896,0.1720509,-6.397575,42.601246,-16.85254,54.094307,28.613523,g
64.07025,41.654587,3.0959835,0.3273217,0.24693519,-18.137638,32.056694,-35.038593,35.939835,300.56476,h
64.57107,22.634792,2.791056,0.2785604,0.14187685,48.84659,42.79143,20.615932,8.9621315,253.32841,g
99.25286,34.675076,3.772022,0.109923325,0.046991266,16.279314,82.32404,26.440727,41.987556,149.49158,h
25.790964,12.511409,2.5727644,0.41987786,0.22815827,10.464281,4.9880877,1.8991116,2.5123615,110.63717,g
