fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
46.67459,16.371105,2.7657518,0.2629334,0.1720274,28.753267,34.745094,-14.7727165,76.66936,237.87051,h
74.103584,16.30557,2.7753913,0.22537725,0.15398158,-44.59818,17.203922,1.1094632,63.963245,62.33649,h
29.439419,24.670454,2.8435967,0.26711082,0.1504149,22.582586,21.960411,-7.1164093,27.794819,82.26472,g
28.063984,11.725727,2.3530996,0.45598474,0.2327059,-22.541533,13.711154,-10.616076,11.105636,159.5778,g
23.793728,12.903152,2.5444224,0.40327522,0.21387428,22.090984,16.241377,9.577844,6.645197,128.0654,g
21.720743,17.361366,2.5651965,0.5013088,0.28734118,-5.7118263,-12.221172,9.429452,16.44415,163.60175,g
42.649624,16.288927,2.9080985,0.29231018,0.13970421,11.52341,-36.606434,10.070538,3.0412412,193.23183,g
29.237957,13.707171,2.5512018,0.40955055,0.23738384,5.046633,21.189548,-11.772011,6.0266676,141.48488,g
51.438698,12.759405,2.7272246,0.30504286,0.16281389,-57.051704,-22.146969,-3.5649366,3.2118762,225.52905,g
168.37921,71.16416,4.166407,0.10749294,0.04161543,-46.300613,-114.56862,-49.66389,77.51633,317.62466,h
87.258995,27.285145,3.6682355,0.1393844,0.07768377,-22.335938,77.81859,15.644348,0.21520494,286.1286,g
19.999315,0.0,2.1833992,0.75139755,0.46597978,1.5343904,-7.4653463,7.257576,50.378433,65.46463,h
23.367182,17.365427,2.4345098,0.44380313,0.22508857,6.1284413,-18.776844,-16.480665,74.400475,137.37242,g
13.0786,11.026956,2.1121566,0.73668253,0.41083294,1.0423312,-7.156228,10.375359,42.85305,239.32388,g
32.25185,7.218081,2.2832716,0.4611785,0.24884012,-44.419052,-25.056217,-8.763419,0.94919664,103.9025,h
20.968037,15.9607115,2.4915137,0.44121456,0.24263297,12.9170685,16.97993,-10.218846,26.410248,137.87889,g
17.778631,12.016155,2.4358788,0.5608665,0.29988202,-6.6447234,4.8146687,-9.523275,14.495111,164.30588,g
63.863216,71.12429,3.3411024,0.124396116,0.05206049,38.204002,58.556774,-61.85205,27.767277,89.825226,h
40.476475,18.343037,3.0804732,0.27992707,0.15718587,-15.283125,15.327283,18.895536,43.86424,183.68384,h
19.273775,15.659897,2.3641121,0.5098883,0.25831446,1.7178979,-7.6134434,16.531754,64.19301,227.40433,h
82.14571,14.958778,2.8051105,0.40277424,0.19744709,41.56088,60.909042,-4.835295,13.161717,165.74603,h
168.28586,53.908726,2.9156578,0.21300793,0.1136417,125.15279,157.59155,28.6565,25.05887,313.27676,h
25.457384,16.301994,2.6073637,0.39750412,0.2342373,-10.118021,-15.640865,9.7310095,25.293411,132.55428,g
