fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
80.0715,37.8457,3.2972,0.3012,0.1395,28.3455,80.5196,21.0679,18.7419,220.1973,h
27.3623,11.5817,2.5621,0.3783,0.3142,-7.4944,-7.4376,-7.7691,82.1286,89.6303,h
76.8321,22.5686,3.1936,0.2436,0.169,3.4596,68.0902,-15.5127,2.8213,272.8444,g
82.2208,57.594,3.5074,0.1557,0.1011,-126.5316,97.3183,26.7927,11.9252,313.3481,h
55.7463,20.7311,3.2325,0.2716,0.144,15.4867,39.1599,-11.3208,2.6977,217.4123,g
50.9631,13.0615,2.72,0.3161,0.1947,11.6699,21.3692,-10.3499,11.5103,205.9884,g
26.1491,24.996,2.6558,0.5676,0.2058,-4.3974,-18.696,5.359,9.7004,141.5341,g
54.7491,21.6582,2.8601,0.2997,0.1562,10.7133,45.5337,10.3886,18.1937,259.1352,h
45.2262,16.2733,2.7691,0.3267,0.1874,21.6247,30.5703,-8.55,69.8245,92.7896,h
76.089,28.9163,3.2456,0.2746,0.1212,69.7954,61.5617,18.6252,6.2807,256.7778,g
15.4631,8.3803,2.3062,0.5836,0.4251,20.912,7.5022,2.8053,61.1086,225.3211,h
13.8061,12.7617,2.1688,0.5926,0.4331,-3.9243,-16.0886,-5.4414,87.4643,66.0505,g
36.812,10.3997,2.5082,0.5783,0.3281,12.3714,19.4634,-4.2656,15.0776,233.0341,h
45.3226,14.268,2.514,0.4604,0.2772,-67.4569,38.3015,14.0421,2.1025,258.8022,g
24.8986,13.0435,2.4589,0.502,0.2658,12.1852,17.9156,5.038,80.258,111.3658,h
47.7586,24.125,3.1007,0.2433,0.1054,2.6848,19.1209,-14.6461,9.1645,130.0041,g
32.5189,10.6521,2.561,0.4332,0.2269,7.5465,19.696,3.3352,4.294,178.0955,g
46.4603,9.5401,2.6342,0.5665,0.3153,1.6139,29.902,3.6001,16.4295,230.1379,h
17.8838,19.4703,2.5928,0.4495,0.2451,-11.0118,-12.083,11.5487,82.7509,69.8844,g
84.2862,29.3034,3.3058,0.2218,0.1127,-85.3822,44.5953,-16.5427,1.2986,262.3163,g
30.9277,17.1786,2.9473,0.3249,0.1854,7.4695,24.5568,-6.6838,1.3225,177.7728,g
25.0298,7.8028,2.4468,0.5823,0.3546,10.4382,8.7789,-8.1075,26.4859,171.1505,g
94.3971,30.5588,3.586,0.2177,0.0742,68.0305,89.246,18.2558,3.7245,236.1399,g
