fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
37.9988,11.3419,2.6306,0.4245,0.2278,20.9648,17.645,-8.9634,2.5639,229.0808,g
89.0403,28.6011,3.6992,0.2955,0.1312,-73.36,56.3461,23.4241,0.469,371.7741,g
94.4607,33.1917,4.0698,0.2701,0.0995,-44.3883,77.6315,15.1131,1.6739,260.3039,g
104.6273,32.2479,3.9032,0.3024,0.0886,76.9326,66.7602,37.6922,5.0485,254.8609,g
24.3427,7.2651,2.197,0.5972,0.4562,3.7501,-4.7,4.9657,2.1935,166.676,g
28.8886,19.4336,2.6602,0.3605,0.1979,2.255,5.7823,-10.4978,21.9749,136.8557,g
50.5545,25.4351,3.0366,0.2137,0.1213,57.2197,53.2894,-7.2815,6.8908,255.1037,g
28.8861,15.4894,2.575,0.4335,0.2261,5.1484,13.1566,-1.207,54.219,156.9976,h
114.8245,54.5606,3.0064,0.3374,0.1715,-117.5734,-86.9155,-23.6842,21.4874,326.4206,h
73.71,22.629,3.4279,0.2093,0.1119,-78.846,66.6593,11.273,0.4681,295.787,g
39.6841,18.1527,2.8346,0.2751,0.1577,11.8741,15.3086,8.9824,1.6724,211.8749,g
60.7712,31.61,3.8049,0.141,0.1304,14.1924,39.713,16.8444,1.196,231.3584,g
27.2895,13.8357,2.6314,0.5582,0.1864,-4.4376,4.5421,14.4904,19.6566,174.198,g
93.8157,20.3632,3.1123,0.2735,0.1377,-94.069,77.1387,20.0067,2.9773,283.3595,g
83.1908,31.3747,3.2318,0.2385,0.1046,-73.9927,56.7212,-23.1007,5.7327,293.1699,h
21.5414,10.2047,2.4418,0.5341,0.2908,-14.1305,-13.3281,10.5532,2.9767,208.0241,g
145.7439,40.4131,3.2541,0.2457,0.1068,-128.4842,-99.5691,-42.0555,82.8696,298.7548,h
41.8346,17.5052,2.7654,0.3314,0.1967,9.2811,20.5912,6.5038,12.1508,218.0631,g
38.841,12.423,2.5504,0.4316,0.2258,-12.5359,-22.8847,7.0684,2.2506,232.3761,g
49.0565,19.0807,3.026,0.3178,0.1589,39.9269,31.318,-9.1834,5.4269,192.9222,g
33.7613,13.094,2.7418,0.4019,0.2213,22.2719,35.8409,8.1909,2.4941,204.2167,g
24.3911,9.9505,2.4699,0.4957,0.2807,11.3932,25.0075,-6.4393,3.0889,215.4193,g
43.0383,16.1348,2.8887,0.292,0.1625,12.7052,-23.6328,-14.9848,10.7392,207.9661,g
39.8633,15.7609,2.7267,0.3259,0.177,-6.1641,24.5739,-6.6351,47.3807,114.2427,h
87.3275,28.8754,3.143,0.2504,0.1337,-56.421,58.8588,19.9295,2.4647,324.8141,g
90.2115,32.6709,3.1306,0.2196,0.0833,49.4495,-36.5236,-20.0599,71.1271,130.9188,h
20.1391,9.5152,2.4613,0.5513,0.2916,12.6286,21.5567,3.6902,20.6878,184.9207,g
38.7721,12.1175,2.6371,0.3726,0.2207,26.5458,16.3099,5.1214,3.1673,161.3383,g
60.4761,24.2995,3.5808,0.3397,0.0732,12.6486,30.7442,-22.9247,1.3132,154.4575,g
29.3023,11.5807,2.5646,0.5453,0.3187,7.3987,8.3806,-3.5359,10.9463,156.3555,g
20.0765,12.9673,2.4644,0.4935,0.2441,-4.517,-10.1229,-5.964,19.6059,126.8655,g
61.3794,30.0177,3.4587,0.2814,0.0798,45.6474,48.8911,16.5145,2.0566,201.0951,g
35.0668,12.1628,2.5939,0.4376,0.2584,36.832,34.7407,5.4191,53.0667,154.3195,h
39.1662,17.8265,2.8926,0.2752,0.1384,36.5624,-25.5437,12.508,65.2265,181.8784,g
