fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
53.3957,16.848,2.9135,0.2858,0.1527,-19.7548,28.4869,9.5308,2.1299,255.9245,g
107.8068,48.6535,3.7544,0.1345,0.0863,99.7812,69.8217,-36.0546,1.8101,381.343,g
37.5912,12.8674,2.7242,0.4668,0.2634,26.5721,32.0759,7.5491,15.8348,257.4288,h
27.5693,8.7297,2.5388,0.5257,0.324,4.7653,15.0227,6.9133,58.0721,212.7945,h
28.9577,11.5404,2.6032,0.4268,0.2348,-14.9674,-21.1067,-4.6245,67.8602,61.7598,h
44.0051,17.4385,3.0252,0.2301,0.1527,16.7311,42.7531,9.557,4.4778,198.5606,g
41.6698,13.4264,2.756,0.4569,0.2371,25.539,25.3389,11.5738,89.0742,119.8327,h
31.4232,14.573,2.5918,0.5301,0.2709,2.924,21.7172,4.3464,14.1846,198.3435,g
51.2053,11.4487,2.7609,0.3746,0.2133,-46.2878,-29.4641,12.3947,4.7668,253.755,g
20.9728,12.9291,2.4124,0.5465,0.281,9.2056,21.9183,5.9934,60.9103,83.1217,h
55.5782,18.9983,2.8694,0.3417,0.2032,52.5775,60.5755,-11.854,0.0,264.296,g
64.0399,10.3543,2.5616,0.4645,0.2325,-71.9645,30.4588,10.5616,62.2706,265.445,h
19.2958,11.0553,2.5055,0.5284,0.3118,-11.6236,16.5766,8.5989,58.2289,70.7318,h
22.1017,8.931,2.2861,0.5804,0.3293,-25.1851,-8.6069,-0.7357,76.7106,37.204,g
170.1158,23.8979,2.6653,0.3978,0.1899,53.451,47.3704,-13.5504,88.7183,83.5418,h
38.8995,14.7053,2.5816,0.4627,0.2528,13.0125,-19.5486,12.2992,10.1592,180.9703,g
61.8026,22.0002,2.8893,0.3322,0.186,-87.8907,36.7649,7.1079,8.6679,282.0447,g
25.0568,9.4198,2.3682,0.5873,0.3421,4.8113,13.0668,5.4926,0.0,205.9191,g
23.7046,14.1034,2.3284,0.5444,0.2665,-1.6218,5.4779,-4.6575,3.5888,158.7818,g
28.5498,11.6919,2.5864,0.4405,0.2442,7.7327,16.1629,-8.951,16.0934,167.5598,g
28.4746,11.3928,2.588,0.5251,0.2976,14.4275,17.4284,5.7704,18.7511,192.6121,h
24.2812,12.3281,2.5584,0.5936,0.3216,19.5038,23.3719,-7.6715,61.8598,59.7021,h
152.577,44.2895,3.7642,0.3172,0.0884,-132.3625,59.1322,29.2431,36.0192,262.7194,h
79.6803,16.6024,2.8793,0.3313,0.1665,-43.3027,41.3132,-13.2032,19.9753,235.6906,h
64.2329,20.9195,3.1706,0.2562,0.1592,-43.8358,67.7883,-22.509,2.4918,340.4446,g
34.1809,18.2211,2.8679,0.251,0.1099,13.0124,-22.5862,9.5003,73.0826,46.7503,h
45.8559,15.3394,2.6267,0.4147,0.2491,15.2026,37.4418,4.3927,3.0283,192.3626,g
104.2402,33.0983,3.1686,0.2805,0.1585,-145.9724,129.2861,-34.5952,41.5731,257.1635,h
58.9568,23.9359,3.1912,0.2119,0.0982,53.3419,45.0872,-10.4828,2.7658,237.5604,g
80.8236,26.4718,3.1137,0.2537,0.1326,90.0296,65.5812,25.1761,16.1737,284.9212,h
64.4139,19.9299,3.1163,0.2705,0.1405,52.981,38.8162,7.124,0.467,252.0789,g
24.4674,14.4005,2.4754,0.5384,0.3421,7.7824,22.8895,7.677,29.4116,186.8907,h
27.9077,16.2656,2.5225,0.4598,0.2838,16.2552,19.1179,5.3724,18.4818,174.9624,g
51.3454,18.164,2.8966,0.2582,0.1343,46.812,25.8743,-10.5043,8.1,228.1105,g
88.2923,34.9358,3.3302,0.2807,0.1077,83.9727,54.5614,19.6619,8.0068,317.3979,g
22.5272,15.9848,2.5053,0.4513,0.2962,-2.6249,-9.2385,-2.9454,31.453,124.4196,g
22.0195,14.2112,2.3901,0.4375,0.2321,0.3765,7.8793,14.8787,74.3723,80.4046,h
19.6321,7.3072,2.1423,0.5962,0.3573,11.2793,7.8996,-2.2581,20.4582,186.7226,g
246.2812,63.0576,3.662,0.2637,0.1162,-177.0599,-167.6854,58.2225,72.4278,329.1477,h
25.7941,16.2635,2.489,0.4553,0.2214,17.5343,22.1414,6.5915,13.5701,189.3764,g
47.4046,19.8961,2.78,0.2077,0.1375,-31.6379,33.7352,-9.861,65.5826,156.8993,h
78.383,25.5,3.5584,0.1937,0.1169,64.1641,53.6302,-18.2642,5.3288,266.8411,g
22.9206,10.4326,2.4072,0.6178,0.3473,7.2795,16.259,2.2528,60.2349,187.1023,h
74.5315,24.8521,3.1647,0.2907,0.1147,-75.6883,69.5644,18.5202,27.7122,269.8716,h
51.6635,19.4134,2.9403,0.3036,0.1739,28.8128,-24.1225,-13.4233,8.5811,240.2598,g
72.3099,23.1707,2.9797,0.277,0.1667,-112.5612,76.501,19.1173,42.8978,242.5434,h
41.1455,16.6944,2.5945,0.3751,0.2169,44.5005,37.935,-15.1857,9.1174,224.4476,g
21.1581,15.34,2.608,0.4778,0.2507,-7.0139,22.7948,5.056,69.8985,60.8081,h
126.4792,63.0932,3.378,0.2188,0.0962,-66.632,-102.1156,24.1962,3.6653,320.4593,h
20.645,18.7111,2.3609,0.4489,0.2532,-0.7236,-4.2901,7.6271,17.124,136.9732,g
19.3392,15.4793,2.5152,0.528,0.2718,-3.9394,13.7921,6.0249,61.5979,75.7532,h
51.9891,25.6613,3.3753,0.2433,0.1084,23.397,30.6115,-15.4034,11.0948,171.9942,g
53.6397,15.6011,2.7491,0.3419,0.1908,44.3779,36.6695,11.959,7.546,231.5491,g
27.0811,12.1659,2.1167,0.6184,0.4095,-21.2467,-15.2644,1.6044,16.6738,154.6789,g
24.9173,10.6731,2.3651,0.5201,0.3208,2.9038,-13.6382,-2.3646,4.7318,181.1624,g
26.4602,14.8834,2.52,0.3396,0.1904,-3.3221,-5.7183,7.6873,11.7441,155.5749,g
52.8738,19.8724,2.8416,0.332,0.179,82.6746,52.0134,-12.5801,12.1967,224.3397,h
32.5501,18.2173,2.7576,0.3261,0.2061,3.7286,17.758,9.7354,70.7198,68.1324,h
17.9348,10.4974,2.1246,0.574,0.3711,5.9374,16.516,-2.8595,60.2258,146.7707,g
26.978,14.5946,2.6577,0.3095,0.1599,-19.124,-21.3682,8.0432,11.2197,178.63,g
25.7373,13.4519,2.4815,0.391,0.2513,10.5483,-7.4582,1.4378,11.092,156.6072,g
57.3979,23.4022,3.318,0.1277,0.0974,22.2179,49.3896,15.6057,11.3676,225.9634,g
121.3379,87.0862,3.3798,0.2608,0.1399,-97.7237,-155.289,28.5006,4.9216,357.7232,h
34.9807,12.4495,2.6525,0.392,0.2327,-8.4212,28.758,4.1189,9.5864,238.4262,g
78.4879,24.5052,3.4289,0.3063,0.1414,59.351,49.5631,17.919,1.3882,262.1941,g
21.3217,9.9702,2.2659,0.543,0.3087,14.5986,5.7993,6.7763,2.6511,185.0588,g
25.8656,13.0393,2.189,0.5716,0.2974,-7.4904,-16.0706,-7.7454,26.1611,152.0972,g
30.4661,17.496,2.7558,0.3813,0.1849,16.5441,23.3881,-5.6524,12.2963,237.1183,g
24.3418,7.2378,2.3582,0.6531,0.3157,13.5086,-12.4102,-7.3725,14.3031,179.913,g
