fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
74.3856,31.063,4.139,0.1182,0.0728,57.1473,66.0328,-16.4726,2.6385,234.8167,g
9.3938,11.7949,2.3537,0.5995,0.4098,15.971,16.7352,3.9334,3.3805,122.4006,g
15.3376,9.8297,2.164,0.637,0.3151,-1.0843,15.2208,8.4851,59.0083,72.0598,g
17.5337,11.8641,2.2681,0.7279,0.413,-3.5042,7.4178,10.2588,69.0086,13.8318,g
81.1446,27.7478,3.4578,0.1282,0.118,31.754,80.9013,23.4834,3.2243,200.9223,g
25.8192,12.0245,2.5279,0.4436,0.275,18.0889,19.9658,4.2993,19.4806,164.4864,g
44.4245,13.2486,2.6577,0.39,0.221,20.0523,31.6512,11.9074,0.0649,182.5236,g
82.7516,32.4544,3.5682,0.1229,0.0515,89.7478,29.9487,28.7707,15.6084,187.8128,h
33.7859,26.3614,2.9042,0.2771,0.1513,27.1233,26.6292,10.6691,7.867,118.6038,g
95.986,46.2383,3.0433,0.3563,0.2158,-64.9687,-86.5528,21.8029,7.8786,319.161,h
52.1126,16.7561,2.7305,0.3119,0.1775,72.9966,29.5987,-11.5883,17.8646,221.8606,h
46.8592,29.1415,3.0076,0.2158,0.1207,-2.8291,-28.2553,17.2338,49.0225,25.8238,g
32.579,18.5512,2.6169,0.4284,0.2202,-5.7124,17.8534,-2.3995,18.73,148.2221,g
14.5381,12.0308,2.3548,0.5151,0.2633,-3.4206,8.9271,12.7274,0.0,166.2099,g
27.5008,13.237,2.3613,0.4841,0.2583,-0.7643,25.7851,-1.6704,27.1707,211.9984,h
34.3156,13.6348,2.7149,0.3205,0.1964,24.3944,13.2218,7.8813,7.3305,194.9765,g
34.8455,10.2496,2.3179,0.5489,0.341,22.0121,28.7287,3.8834,11.3847,166.0736,h
163.1019,21.8686,2.6993,0.5854,0.321,-76.9736,108.4183,-20.5985,18.449,162.2505,h
28.3338,25.1336,3.1459,0.1772,0.1095,16.9869,22.072,-12.8154,16.7601,84.6537,g
23.0535,11.8819,2.3008,0.6134,0.3926,-14.0011,-14.7237,6.7947,22.0397,151.4661,g
27.0152,11.0052,2.422,0.5027,0.2927,-0.8462,-14.6359,6.7106,15.9769,156.5505,g
180.7293,35.2921,2.9475,0.3195,0.2078,-47.1507,-154.0925,-17.8438,77.2291,231.2136,h
33.5072,16.2748,2.9001,0.2747,0.1751,-0.2993,28.7361,10.2752,0.0,187.651,g
28.3528,21.7481,2.6457,0.3908,0.1922,-5.6454,-19.005,10.0494,5.1142,183.8539,g
64.0014,21.0553,2.8218,0.3289,0.177,107.8231,48.0608,-13.764,23.3915,259.3382,h
55.9373,14.0882,2.6409,0.5574,0.4406,4.603,-37.8139,-2.6514,27.8259,291.1974,h
30.7478,12.8377,2.5832,0.3631,0.1792,38.5928,24.4513,-10.965,21.1111,148.9324,g
32.1685,10.004,2.5234,0.596,0.3218,11.3801,20.1236,-5.487,5.1167,222.3158,g
17.018,10.8432,2.2166,0.5723,0.3175,-13.035,-3.3066,5.836,22.642,115.4109,g
64.636,18.8988,2.9226,0.2587,0.1627,-68.5086,41.965,15.498,7.7681,257.2074,g
76.0636,18.3252,2.8255,0.3672,0.2185,95.7164,46.4586,-9.029,8.8182,230.174,h
20.0433,13.9008,2.2403,0.5848,0.3423,3.0052,14.4499,-6.3088,62.7943,133.2499,g
22.6617,17.0613,2.512,0.4016,0.2293,14.0148,22.4214,9.4331,3.046,112.5809,g
38.3315,13.3807,2.7302,0.34,0.1765,61.7007,36.633,12.1083,9.0141,267.3302,g
61.7221,22.1205,2.8188,0.3124,0.1764,-79.5673,36.8171,-19.391,30.817,250.7756,h
67.3546,16.1629,2.637,0.4007,0.2513,-59.7547,-27.1425,8.9903,1.078,347.7938,g
60.4486,26.7744,3.4796,0.17,0.1495,22.3939,68.0861,12.7477,0.0,216.4588,g
34.6852,9.486,2.5201,0.5326,0.2886,28.752,23.7738,-5.9485,18.1241,202.6745,h
23.1135,11.7502,2.2523,0.6234,0.3402,-26.989,-6.3157,-7.8178,80.6798,50.993,g
15.2006,13.5774,2.5014,0.6201,0.3772,-3.2058,6.3729,-8.3689,3.5125,156.6034,g
170.6294,46.0113,3.1039,0.2125,0.1476,-95.8933,-158.9911,52.3554,65.1532,269.3769,h
32.8141,15.7419,2.7905,0.3151,0.17,31.3656,26.9202,-12.1704,6.3338,179.3451,g
104.7193,19.8,2.7549,0.4799,0.2653,-55.0358,-93.0938,-6.0728,17.6417,366.2612,h
56.3217,16.7006,2.6902,0.4057,0.2433,-55.2773,29.6677,13.015,6.5986,261.7439,h
24.8369,12.1758,2.4494,0.5216,0.3103,-15.3252,-8.1322,3.0555,83.9318,62.5927,h
20.2971,21.984,2.6141,0.3311,0.1748,12.0157,18.1989,12.047,15.3779,79.86,g
149.7785,77.524,3.709,0.1007,0.1027,-81.5909,-101.4763,-82.4432,83.2467,343.2416,h
44.9549,9.5639,2.615,0.5038,0.2751,18.4498,22.8395,-5.8473,6.7196,221.5869,g
47.6052,14.475,2.6643,0.3914,0.1983,44.0693,37.5098,-8.1097,16.6303,215.3232,g
47.0709,11.7673,2.7743,0.3165,0.1641,17.1559,38.2265,-7.2517,18.3158,201.4571,h
16.3028,15.015,2.5136,0.6194,0.3851,-13.3186,-4.8082,-6.1037,60.7135,131.8129,g
25.2299,14.0154,2.3839,0.4922,0.2907,10.6713,-13.3954,-5.8983,34.7785,129.1106,g
46.6632,25.4969,3.4632,0.145,0.0987,14.855,38.0126,-19.3537,1.4083,181.0785,g
64.9728,30.4272,3.6118,0.2036,0.1012,24.4307,64.9806,17.5532,11.5021,216.4896,g
24.8307,12.4269,2.6319,0.4147,0.2279,15.0896,27.728,8.3643,45.8791,151.5184,g
88.1949,57.7737,3.4812,0.1461,0.0616,-66.4601,65.567,-32.7707,34.6939,260.6694,h
30.2717,13.9989,2.3505,0.5509,0.3551,1.502,-7.8236,-8.4956,57.4487,226.1941,g
45.7362,12.5825,2.6295,0.4269,0.228,31.8637,23.1339,-7.4046,24.8223,209.7653,h
45.5714,35.3888,4.0785,0.1191,0.1147,5.7182,25.7202,-15.0224,2.5524,198.8772,g
22.2127,11.2421,2.3242,0.4969,0.2877,22.2459,4.365,-5.8582,12.9535,112.2645,g
16.6622,9.9359,2.4638,0.5948,0.3477,-5.4642,-8.6998,4.8699,11.2675,113.6857,g
192.6126,74.3725,3.0384,0.2953,0.1565,-312.5157,87.2521,-85.198,82.5871,77.1194,h
61.2197,10.7915,2.6308,0.4788,0.3038,68.4248,24.1881,-11.9882,46.1654,205.0609,h
30.9589,20.3289,2.8124,0.2846,0.1521,0.2316,14.2165,-10.8749,10.6824,142.2025,g
31.1248,20.7855,2.5654,0.348,0.206,40.9348,13.4024,8.6535,13.0293,109.1843,g
18.9421,10.1301,2.4578,0.5265,0.3227,8.1921,16.3307,4.8277,57.6382,139.1816,g
60.0469,18.805,2.8263,0.3163,0.1714,-53.6159,28.6862,10.5512,15.3176,272.8307,h
224.2949,61.6212,3.1849,0.3518,0.1949,-126.1947,-117.444,67.2148,36.8663,345.1039,h
30.1681,9.6719,2.3498,0.6239,0.3943,18.3246,21.2912,7.0064,23.828,145.7898,h
