fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
31.7575,18.5805,3.0234,0.2153,0.1089,13.4089,13.8342,9.3116,9.6006,190.3895,g
134.6036,50.872,3.0711,0.3272,0.1543,-102.1344,-110.7512,19.6727,58.3916,291.84,h
28.7564,14.6898,2.6678,0.4505,0.254,41.1885,15.6118,4.2869,23.3925,132.8295,h
32.8088,9.6855,2.6527,0.4776,0.2483,-1.5384,19.3773,-5.1256,18.9688,196.49,h
71.085,14.1674,2.7606,0.3948,0.2444,-131.637,67.4238,8.1774,16.0445,235.6035,h
33.8217,13.3002,2.6866,0.3349,0.1948,22.2971,28.3527,7.0714,8.816,192.9221,g
28.7562,9.1346,2.4345,0.5403,0.3026,12.5183,-11.1923,8.6603,0.0,202.2211,g
37.1841,18.8404,2.9128,0.2439,0.1195,17.8529,26.9048,-7.2871,15.754,218.5901,g
61.8519,22.5799,2.8066,0.4022,0.2163,53.6761,44.364,14.1611,9.9963,248.2375,h
74.6326,23.2687,3.2209,0.169,0.1196,62.4749,50.2244,-17.4119,5.1708,256.9868,g
18.8441,11.5449,2.4836,0.5119,0.2771,10.9058,1.7654,8.172,2.119,209.0994,g
84.7592,32.6263,3.7857,0.3169,0.1177,-68.9233,66.1757,-36.2383,2.7664,367.0038,g
112.5105,14.8932,2.6641,0.5193,0.3607,-31.5119,-144.8226,11.4308,78.7576,159.7934,h
20.4066,10.2747,2.389,0.6481,0.4213,9.2807,13.7104,4.1124,0.0,165.7043,g
29.7229,11.858,2.5157,0.4443,0.224,10.6582,23.9786,9.5352,7.9768,201.6271,g
97.28,44.8816,3.649,0.2775,0.0721,57.6408,73.9493,-22.0287,1.619,279.0491,g
61.4517,19.6887,3.0602,0.2245,0.1384,54.4202,-53.7006,-9.3043,9.3031,251.7329,g
21.9214,8.7862,2.3824,0.7549,0.4233,3.6466,17.4021,1.7534,18.0343,180.2283,g
60.8989,27.3982,3.2471,0.3374,0.1212,37.8787,42.18,-25.3488,8.7482,209.0951,g
32.8307,8.5543,2.5393,0.4177,0.2537,34.4055,-17.6345,-6.22,2.6351,201.8192,g
22.1103,9.2822,2.4095,0.5936,0.3597,9.7382,-4.5133,7.062,82.8918,92.7889,g
192.9701,72.0786,3.473,0.2543,0.0808,-243.2597,-74.6157,24.3957,74.8692,287.3262,h
19.5506,12.3548,2.3014,0.5841,0.312,-1.2629,-9.6863,-8.0745,15.1082,119.3952,g
19.6371,14.7537,2.5786,0.6115,0.4173,15.3943,23.6841,11.1312,67.5607,172.4376,h
117.7405,31.2012,2.853,0.4406,0.2666,-77.8017,-110.8953,-23.2948,55.0134,303.7217,h
66.1728,31.9461,3.2679,0.226,0.0914,-6.565,51.8521,16.4993,35.5798,194.7867,h
64.3901,18.7562,2.9473,0.267,0.1573,45.8149,42.3046,-9.2517,58.9744,180.7063,h
24.0545,6.9804,2.4049,0.5184,0.2956,-28.0206,-7.0308,5.3186,66.1634,216.464,h
23.7127,9.4771,2.4988,0.5548,0.2821,7.4079,24.3746,-8.875,18.6926,153.861,g
28.2782,16.1679,2.8501,0.2676,0.1515,16.6036,33.5325,11.1176,9.5331,190.4986,g
93.0613,23.0431,2.886,0.2834,0.1339,-78.5998,48.3719,10.7763,61.5434,228.5097,h
65.7148,18.6345,2.7988,0.3623,0.1808,60.5152,32.6919,-10.6419,17.5258,190.3499,h
30.294,12.9459,2.4776,0.4461,0.2461,28.4314,18.0454,-8.0312,5.7518,165.9777,g
24.6823,18.0556,2.5263,0.404,0.2234,-10.3524,8.7311,-5.4184,86.0092,64.3445,g
57.6916,15.0754,2.6937,0.4323,0.2336,-36.5713,-39.5279,-6.0738,7.1705,318.1938,h
70.1911,21.945,3.5553,0.264,0.1276,74.6256,80.0652,-18.5827,0.0,269.0495,g
27.2601,14.8204,2.491,0.4506,0.2171,36.7766,20.8179,7.7101,22.6596,187.0708,g
31.3757,8.2506,2.2297,0.5764,0.3613,25.4516,-1.3501,5.0784,11.9115,174.2305,g
23.5411,13.0487,2.3431,0.6248,0.3807,4.7204,24.789,-1.2039,8.4459,202.2573,g
24.1997,10.9133,2.3729,0.5556,0.3049,20.0042,22.4961,9.3899,2.0284,177.7914,g
135.5376,55.1787,3.3982,0.1843,0.0777,-73.5057,-124.4406,32.7701,24.289,284.2738,h
72.4065,15.1276,2.7162,0.4542,0.2498,-49.5829,49.7749,-5.0252,19.8146,188.2111,h
39.8252,11.961,2.6519,0.4222,0.2245,9.2039,24.267,-12.4185,6.6835,229.0081,g
55.7147,18.3079,2.8006,0.3951,0.2261,-42.2035,48.5158,-3.5648,65.2391,236.9659,h
38.4721,14.6574,2.6361,0.3032,0.1819,3.713,-18.5683,-9.5555,2.6526,179.198,g
137.2262,26.965,2.9051,0.3751,0.2201,-86.63,-146.0076,20.1206,81.5038,219.1198,h
86.0072,24.9259,2.9766,0.2491,0.1102,47.2452,49.8444,-10.1057,48.1325,216.2557,h
14.9685,9.504,2.5312,0.5708,0.337,4.6286,20.0532,7.9312,63.3628,55.2213,h
36.1082,15.6535,2.7657,0.3209,0.1969,4.4886,-19.6223,11.6288,19.2705,161.903,g
58.407,15.3611,2.7977,0.322,0.1725,38.17,38.6185,11.091,0.0,317.1324,g
100.3606,29.7086,3.0573,0.2589,0.1619,-68.5549,74.7874,-17.3099,7.0091,336.6349,h
17.7741,7.0118,2.2445,0.6151,0.4132,11.439,14.9786,7.1915,12.6558,173.6495,g
26.1073,15.8334,2.7608,0.3538,0.194,16.3067,17.2177,3.7906,3.9155,184.881,g
27.1479,11.7779,2.3163,0.565,0.3293,42.7009,34.9653,1.5369,2.7138,172.2589,g
82.4306,34.826,3.3937,0.207,0.102,-34.1742,37.9583,-25.4912,6.8795,279.0343,g
27.1275,16.0808,2.6649,0.3849,0.2212,17.9653,19.5848,-5.5512,11.5801,175.8678,g
51.2877,21.7281,3.1449,0.2882,0.1254,35.6656,47.394,18.5964,5.1026,216.8052,g
36.9245,18.3462,2.9115,0.2719,0.1577,-3.6933,-20.2524,12.4074,10.9183,203.2556,g
82.7686,19.5738,2.8666,0.303,0.155,50.2393,78.8197,-12.7042,11.9775,189.1103,h
29.2187,11.3958,2.6294,0.5279,0.3219,13.5443,26.0052,6.9698,63.3432,162.8324,h
74.1105,17.1614,2.8739,0.3882,0.2029,54.9498,55.2509,-10.7382,51.5101,200.1323,h
19.0079,13.9741,2.4392,0.4795,0.263,6.3042,10.9197,-6.0585,70.4773,33.3945,h
24.5832,10.1695,2.4898,0.5447,0.4026,3.9188,23.0567,-1.1689,90.0,113.4736,h
31.5052,11.1206,2.7613,0.436,0.2363,7.9537,-27.9487,7.0297,63.5207,61.7249,h
94.3817,39.8624,3.1893,0.2125,0.1431,63.6518,41.4332,29.9656,24.0881,288.4773,h
58.0939,36.5518,3.6408,0.2437,0.0817,40.1205,47.4152,-17.2219,1.549,160.8051,g
19.6434,12.9964,2.5515,0.5579,0.3284,22.1072,13.5764,7.4334,16.8136,180.4842,g
18.4033,16.1275,2.4594,0.4716,0.2957,-1.9638,-12.3469,6.1207,71.9302,86.0365,g
24.7241,8.0259,2.4176,0.6065,0.3562,13.1675,-2.1566,6.988,39.6626,172.107,h
34.622,17.9181,2.8608,0.3041,0.1581,14.0265,-18.7541,-11.9118,0.0,219.7632,g
39.8804,16.6194,3.0687,0.2626,0.1417,17.2439,27.7589,-11.8623,14.5186,190.5812,g
38.8996,14.9971,2.7165,0.3108,0.1841,40.027,27.4027,-7.1573,1.948,188.417,g
24.7024,23.375,2.7806,0.2708,0.1603,2.2786,-18.5843,13.7954,63.317,42.617,g
31.4752,14.2784,2.5185,0.4733,0.2736,16.5473,16.3206,2.5087,7.6949,196.712,g
33.5495,7.9239,2.537,0.5272,0.3236,14.0001,22.3138,-7.7598,64.6724,184.3329,h
62.6089,25.2244,3.1687,0.189,0.1294,27.4595,31.0325,15.419,6.8167,263.2216,g
22.3633,19.2772,2.4941,0.3831,0.2383,1.9883,-8.4113,4.6944,24.2502,97.836,g
72.1302,44.0334,3.3359,0.1571,0.0775,50.6711,60.6013,19.5322,3.9025,210.6618,g
65.2412,36.8765,3.2559,0.3218,0.0612,28.9296,38.911,19.0198,83.8708,142.1539,h
84.363,30.7551,3.7347,0.1322,0.1482,69.1457,88.2921,-25.2688,2.7399,252.5321,g
39.3211,14.1405,2.8078,0.4132,0.2318,54.4293,34.4855,10.3008,79.1325,64.0905,h
19.2365,8.5985,2.0956,0.7639,0.4469,4.2994,12.3858,7.8277,70.5707,180.3813,g
95.172,49.697,2.9891,0.3426,0.1891,-50.1613,-60.1137,-37.2895,90.0,215.715,h
145.0001,51.6875,3.2841,0.1714,0.0832,-36.6564,-131.7585,-56.6275,5.3565,361.9456,h
53.3218,20.1949,2.9154,0.308,0.1739,48.643,30.3099,11.1231,11.407,261.7294,h
86.1019,27.8058,3.3324,0.2182,0.1484,-62.8173,30.1812,20.3865,5.5513,320.8512,g
22.9216,18.0578,2.5402,0.3857,0.232,9.4529,11.8888,4.1715,12.4032,186.5343,g
50.2166,19.4034,2.972,0.3203,0.1114,6.9207,33.3325,10.1792,8.0447,171.7863,g
72.0045,28.5912,3.1103,0.2145,0.1309,71.7831,55.906,14.5291,56.1951,206.2324,h
31.9108,10.7515,2.5792,0.4454,0.2744,-7.1897,19.6492,-0.281,73.6537,115.9192,h
66.4246,25.5593,3.3843,0.1243,0.1029,-79.8994,52.7424,17.0684,2.4935,267.9675,g
23.0697,13.6349,2.5939,0.4052,0.2031,4.1291,14.3668,-14.3108,15.8782,171.4561,g
72.1145,39.9958,4.035,0.0965,0.1448,54.054,65.8664,16.5675,3.1612,245.7474,g
58.8462,17.5926,2.8367,0.3108,0.1805,-77.0117,60.2569,10.2489,9.3597,273.6061,h
17.2372,10.1915,2.3164,0.5242,0.3039,19.3172,-9.0023,-8.0427,2.6601,173.7068,g
55.2396,17.292,2.8598,0.4044,0.2003,34.7746,45.4873,12.3484,4.3093,287.2368,g
51.7848,13.2078,2.8224,0.3168,0.1527,9.2361,59.6,-8.722,70.8809,61.2799,h
83.0064,19.6514,3.1817,0.2776,0.1473,-75.28,48.5236,20.2409,2.9386,296.984,g
87.2923,45.7852,3.2113,0.1856,0.0987,-83.9523,58.2958,36.1644,78.2504,223.8197,h
26.7855,13.16,2.4393,0.545,0.3523,14.6884,13.2221,6.8539,4.432,194.165,g
164.5603,55.0844,3.4332,0.2287,0.1021,-158.5688,-114.73,-35.2735,6.9046,314.2276,h
62.549,19.1101,2.8548,0.3451,0.1967,-25.3633,-59.8428,10.2569,3.0756,364.7028,g
30.4933,20.4317,2.8351,0.258,0.1641,15.9022,23.4437,-7.1589,4.4059,209.3091,g
78.8145,33.0917,3.4777,0.1475,0.0466,33.6548,38.9731,-15.4312,4.2228,214.6329,g
26.618,10.3403,2.4845,0.5112,0.2605,26.3546,7.7464,6.4886,20.8264,115.335,g
63.083,15.3408,3.0374,0.2869,0.1746,-69.6177,31.6415,9.8629,1.1724,282.4396,g
35.613,11.1165,2.5382,0.4397,0.2661,2.7301,20.8611,-4.6618,16.4823,182.7406,h
