fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
75.1833,25.8524,3.4657,0.305,0.108,63.173,71.7232,19.6866,0.128,305.783,g
25.1096,10.5198,2.4573,0.5616,0.3169,16.2856,21.6098,-4.3161,9.6844,155.6908,g
52.7716,22.2373,3.1891,0.2625,0.1225,-70.3602,-25.6143,19.8766,1.998,213.8276,g
50.7179,24.8842,3.246,0.1487,0.1234,12.5917,48.7627,16.6975,1.3398,251.0143,g
97.3641,33.682,3.2721,0.2442,0.1391,-52.1583,86.2775,-19.5955,2.278,279.632,h
62.382,15.4842,3.0052,0.3255,0.1756,57.4084,51.5825,-8.9321,1.4483,255.1312,g
40.2374,19.3896,2.6604,0.3606,0.222,17.8557,21.8812,6.6015,9.0754,174.8958,g
31.0091,17.6629,2.7003,0.3095,0.1441,-10.7799,24.6709,9.6796,2.4729,167.8191,g
170.2492,31.0225,3.2375,0.2398,0.1637,68.6909,97.5565,20.9243,8.6074,298.2703,h
55.9054,25.5893,3.28,0.302,0.1127,76.935,48.5783,-11.2214,1.3427,209.8993,g
12.5357,11.3581,2.1475,0.4595,0.3749,-3.8019,4.8848,6.3936,72.3451,91.8141,g
17.4827,14.5173,2.1802,0.6556,0.3798,-40.7954,-18.3485,-9.1967,67.1459,140.8509,g
24.8054,15.7739,2.5377,0.6131,0.2544,-15.2025,-24.2047,-3.093,5.5168,120.7574,g
28.1207,18.5538,2.4655,0.5704,0.2176,-5.9375,-12.1314,-2.6733,9.6787,118.2068,g
38.8474,11.3426,2.5309,0.5839,0.3306,22.1518,33.4296,4.3663,5.6539,268.4373,h
63.9753,19.2789,3.105,0.2322,0.1244,48.4246,51.6009,15.3055,4.8166,196.2148,g
65.6618,11.1799,2.6989,0.405,0.229,72.0193,57.7302,15.5781,11.2044,220.7077,h
25.9821,10.74,2.5673,0.5499,0.2868,20.7195,23.5653,-5.454,13.2104,159.8644,g
20.6213,11.1702,2.5143,0.5703,0.3337,16.3108,18.2561,6.8734,9.9673,199.733,h
31.8657,12.2266,2.6082,0.3538,0.2097,15.3354,13.4381,9.1516,8.7659,191.5558,g
48.7877,18.4061,3.0145,0.2928,0.149,12.2266,27.0388,-7.6765,8.9253,190.2291,g
28.4669,22.0577,2.7455,0.5821,0.2101,28.8841,30.4407,-12.7919,18.6282,166.4413,g
246.3549,57.417,3.299,0.2167,0.1414,-99.6736,-274.8718,67.3911,29.9236,370.4199,h
125.5935,30.7206,3.423,0.2828,0.1585,28.3642,76.5644,17.3153,2.9185,257.8311,h
6.8909,10.4222,2.7292,0.5671,0.3855,-20.6897,-18.1412,8.2011,69.3034,119.3926,g
57.5648,12.9412,2.7947,0.4057,0.2338,-38.2079,36.9064,1.6389,1.2354,304.1707,g
42.7298,12.1857,2.6795,0.4614,0.2964,-36.2851,24.8035,-5.6901,29.9419,244.3325,h
47.6904,14.0061,2.7809,0.3812,0.2001,42.3974,43.6615,4.6382,5.476,186.0375,h
22.9801,8.4064,2.5079,0.5964,0.377,18.0054,16.7077,-8.9368,68.4418,198.6606,h
58.8456,25.9745,3.8427,0.2242,0.0892,33.4969,48.3011,22.8952,1.3747,193.9715,g
72.4606,32.3948,3.7069,0.2105,0.0983,61.1662,44.8694,-18.6424,4.3506,202.8135,g
26.0789,11.0398,2.4121,0.4847,0.2785,4.4031,19.8323,-5.9545,54.8748,172.9542,g
21.3473,10.4113,2.373,0.6313,0.4164,19.2745,22.2088,-6.5981,6.1361,154.7576,g
66.9726,20.0734,3.0035,0.3047,0.1732,-82.4615,57.5558,17.1555,4.8691,335.1356,g
42.5813,17.466,2.9232,0.2959,0.1757,48.5697,42.6152,9.9817,0.8299,220.4044,g
33.6359,17.5008,2.7058,0.3569,0.1997,50.3967,33.6699,8.1064,4.7263,159.3493,g
65.7317,24.5877,3.2412,0.2262,0.1167,-38.9519,69.1836,13.197,1.4425,326.3025,g
28.7835,25.3202,2.9749,0.3248,0.1442,13.3348,-11.0259,8.5342,7.2315,133.5909,g
52.9018,12.1905,2.7777,0.4082,0.2446,-69.4402,51.4403,-9.7141,3.5485,283.8393,g
39.3219,17.4081,2.8888,0.2565,0.1438,15.9614,-22.7084,9.7789,3.5187,162.9249,g
56.8321,19.8842,3.0911,0.273,0.1456,62.6513,57.5629,17.0836,4.4107,245.9581,g
104.2399,33.0196,2.9945,0.309,0.1705,-77.2787,75.4659,20.1012,5.3584,354.5035,h
26.0078,12.0198,2.1435,0.6241,0.3607,7.5191,-7.7237,-5.9437,11.7164,145.1101,g
38.6799,14.1442,2.7081,0.3082,0.172,14.296,21.5865,5.925,63.6924,208.6361,h
54.0525,12.42,2.7007,0.4714,0.299,-82.1797,40.2879,12.8002,2.5841,314.5496,g
47.3531,18.7202,2.9241,0.3168,0.1506,3.7119,46.019,-12.6962,1.016,195.5982,g
25.4642,10.8342,2.4753,0.5033,0.3114,23.7526,24.0598,-5.2345,6.4064,224.0099,g
31.1324,12.8655,2.7944,0.5293,0.4014,3.64,17.735,6.6249,16.0348,182.869,g
