fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
206.9042,94.0289,3.2328,0.333,0.166,-299.8907,-101.6199,-49.7927,57.6237,306.676,h
28.2608,10.6396,2.4093,0.5403,0.305,19.9138,7.5639,3.0778,36.0633,245.0215,h
27.7086,34.5505,2.7566,0.3253,0.1328,-49.9504,-59.8353,14.0777,61.2678,91.0623,h
81.7301,33.7026,3.3441,0.2257,0.1374,-13.1024,7.2142,-40.7547,3.7113,273.1861,h
12.8348,11.5061,2.0474,0.7241,0.391,14.8,-1.2013,5.1665,51.8104,91.4653,g
89.8836,16.4233,2.6068,0.4263,0.2501,74.8722,-80.5389,18.0201,76.0747,136.2718,h
41.4277,23.7893,2.5933,0.3795,0.2298,25.4416,44.6416,-14.841,51.7934,139.3136,g
18.2363,12.9936,2.3122,0.5643,0.3174,6.3845,-6.239,-5.9378,14.0044,145.1504,g
171.4265,98.01,4.1563,0.0899,0.0809,-111.6414,-157.5415,-57.9251,73.8106,273.2554,h
31.915,16.7798,2.6876,0.3436,0.1825,4.1371,21.7088,-5.3472,0.7914,244.2294,g
38.0935,12.2666,2.6705,0.409,0.2924,18.0235,42.4581,15.9713,39.8439,200.6818,g
34.7387,23.4451,3.274,0.3125,0.1711,10.2381,-4.0759,0.7032,41.7552,62.5693,g
50.7784,16.0503,2.8064,0.2655,0.1505,-50.0902,32.8118,-8.9746,17.5584,263.7515,g
40.9323,17.2243,3.1308,0.2458,0.1312,-1.695,18.6373,-10.4626,12.2586,135.9035,g
43.5735,29.3174,3.2688,0.1882,0.1039,23.6586,-7.8753,22.0728,43.4654,163.6484,g
25.3143,13.9219,2.5226,0.524,0.2682,-4.8333,-9.0235,-6.9384,9.7084,205.4467,g
39.9775,27.6889,3.1586,0.2521,0.1329,66.1435,3.5651,-10.3817,14.6036,266.1761,g
38.4497,19.3224,2.8275,0.2999,0.1618,-106.6925,45.6302,-16.1658,7.4532,243.9541,g
33.5787,17.1253,2.9141,0.2908,0.169,17.7071,19.9589,5.4364,10.4025,140.1408,g
22.3633,13.577,2.4307,0.5444,0.2877,26.0421,-7.4151,-14.966,50.1982,138.2242,g
140.9059,108.574,3.5024,0.2156,0.1307,-61.2981,41.9949,58.563,62.473,371.4869,h
19.2018,7.7576,2.3088,0.6027,0.3422,-0.1533,-11.8511,-2.8739,48.6866,164.488,h
18.4522,12.8544,2.4061,0.5844,0.4007,-21.108,-52.5634,2.6632,44.8012,181.5503,h
59.5745,10.345,2.6647,0.4393,0.2159,60.1592,14.7107,5.8251,19.1767,151.9854,h
18.6979,16.4274,2.4022,0.4833,0.248,-16.3295,5.223,5.1709,44.1799,250.7333,h
20.8481,16.1104,2.7809,0.4521,0.2705,-0.9542,9.8846,8.133,43.8974,150.6903,g
52.9282,15.3514,2.9222,0.2939,0.0934,-35.6668,34.5672,-0.1742,1.0851,207.0206,g
91.998,34.1772,3.3109,0.2032,0.1076,-39.6475,43.8137,-15.0038,1.332,336.8335,g
51.471,11.0292,2.5092,0.4016,0.2284,46.6412,52.8073,10.2211,8.7337,204.9287,g
97.4894,37.3708,4.0397,0.1029,0.0656,-4.445,87.4471,-20.2039,0.3292,249.8087,g
27.2196,9.0284,2.3646,0.5069,0.293,12.7966,-16.7219,-0.5378,65.89,228.815,g
89.2975,43.8629,3.7782,0.212,0.1252,-115.4936,11.9275,-28.5992,1.926,347.4043,h
20.4811,7.6658,2.3413,0.4981,0.372,17.4712,-6.0343,-11.5979,28.1631,192.4124,g
13.9146,9.4221,2.905,0.7455,0.3642,4.7788,-17.012,5.4882,48.5645,100.8499,h
40.2526,25.0457,3.11,0.1973,0.1082,35.336,27.6087,-20.161,2.0451,113.5994,g
125.2721,51.6954,3.2765,0.286,0.136,-137.9909,112.8494,8.8259,56.7456,309.2181,h
12.598,11.8095,2.2397,0.7137,0.3793,-15.1952,8.8695,0.0817,20.8767,150.6284,g
20.0183,16.2126,2.4355,0.5282,0.3148,2.4334,-11.363,-4.8155,83.7223,199.253,h
32.3179,17.8956,2.5849,0.3582,0.1969,0.9829,17.7151,1.4238,30.2117,129.6354,g
37.3727,16.268,2.757,0.3831,0.1793,17.0435,29.3392,-13.6452,8.6708,160.0032,g
18.7463,7.1975,2.1357,0.7679,0.3555,8.1312,-2.7744,-3.1733,77.2189,82.5998,g
42.8912,15.3539,2.679,0.3593,0.1791,-4.9182,24.1058,2.7847,8.4971,250.6065,g
74.3886,68.9179,3.6246,0.1597,0.1043,-95.6989,-112.3309,-77.0579,82.4131,336.8892,h
